"","ASV_ID","portal_id","perc_id","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","eval","bit_score"
"10977",5170,"Melbi2",80.132,151,22,7,1,147,322,468,5.94e-25,106
"10982",5187,"Hyafin1",91.379,116,7,3,1,115,417,530,5.69e-40,156
"10984",5190,"Pencit1",98.246,171,2,1,1,171,338,507,9.98e-83,298
"11205",5204,"Lacpse1",89.677,155,6,3,1,145,391,545,1.12e-51,195
"11206",5215,"Fonmo1",84.118,170,14,8,1,157,367,536,9.08e-39,152
"11208",5223,"Hyafin1",94.964,139,7,0,1,139,417,555,7.05e-59,219
"11209",5226,"Melbi2",89.172,157,13,4,1,156,322,475,4.37e-51,193
"11211",5232,"Melbi2",86.076,158,16,6,1,156,322,475,9.52e-43,165
"11213",5251,"Claim1",83.077,195,19,11,1,188,363,550,1.17e-42,165
"11214",5255,"Melbi2",91.837,147,7,5,1,144,322,466,2.55e-53,200
"11216",5258,"Horwer1",88.542,96,10,1,1,96,311,405,9.87e-28,115
"11217",5269,"Exoxe1",90.533,169,10,5,1,167,351,515,8.72e-59,219
"11223",5272,"Claim1",83.505,194,19,10,1,187,363,550,9.02e-44,169
"11225",5276,"Hyafin1",91.803,122,6,3,1,121,417,535,2.65e-43,167
"11226",5278,"Melbi2",89.333,150,9,6,1,148,322,466,9.39e-48,182
"11228",5280,"Melbi2",92.857,140,9,1,1,139,322,461,7.15e-54,202
"11231",5282,"Aqupat1",85.833,120,14,3,1,118,440,558,1.72e-30,124
"11233",5289,"Acema1",82.883,111,13,6,1,108,431,538,1.24e-21,95.3
"11234",5306,"Amore1",82.857,140,17,5,1,137,422,557,7.36e-29,119
"11235",5312,"Amore1",86.093,151,19,2,1,150,422,571,1.18e-41,161
"11236",5314,"Extant1",78.71,155,25,6,1,150,305,456,3.37e-22,97.1
"11237",5319,"Tappo1",79.621,211,25,15,14,210,387,593,1.04e-33,135
"11238",5320,"Melbi2",89.241,158,10,6,1,155,322,475,1.56e-50,191
"11240",5321,"Venin1",91.892,111,8,1,4,113,342,452,2.03e-39,154
"11241",5324,"Hyafin1",95.455,110,4,1,1,110,417,525,1.58e-45,174
"11243",5328,"Claim1",85.204,196,15,11,1,190,363,550,7.04e-50,189
"11247",5329,"Exoxe1",85.616,146,11,7,1,141,351,491,1.65e-36,145
"11253",5330,"Exoxe1",85.315,143,16,5,1,140,351,491,5.59e-36,143
"11255",5344,"Tripra1",80.114,176,22,12,1,170,385,553,8.28e-29,119
"11256",5345,"Crafun1",81.366,161,19,10,1,154,448,604,2.83e-29,121
"11258",5346,"Hyafin1",96.581,117,4,0,1,117,417,533,1.19e-51,195
"11259",5355,"Phach1",83.607,122,10,9,1,113,352,472,6.58e-25,106
"11260",5373,"Exosi1",83.735,166,20,5,1,165,350,509,3.58e-38,150
"11261",5378,"Hyafin1",83.974,156,20,5,1,155,417,568,1.23e-36,145
"11263",5381,"Acema1",90.196,153,15,0,1,153,431,583,2.55e-53,200
"11264",5384,"Ocuya1",84.277,159,17,8,1,153,426,582,9.38e-38,148
"11265",5385,"Melbi2",91.558,154,9,4,4,155,324,475,4.31e-56,209
"11267",5386,"Acema1",94.161,137,8,0,1,137,431,567,4.12e-56,209
"11269",5388,"Melbi2",94.69,113,5,1,1,112,322,434,1.55e-45,174
"11270",5398,"Acema1",93.548,155,6,4,1,153,431,583,1.17e-61,228
"11271",5401,"Tolinf1",91.667,144,1,10,39,181,347,480,6.68e-50,189
"11275",5408,"Melbi2",91.613,155,12,1,1,155,322,475,3.33e-57,213
"11277",5415,"Colch1",75.74,169,21,17,1,153,348,512,2.7e-13,67.6
"11279",5424,"Hyafin1",96.522,115,3,1,1,115,417,530,5.57e-50,189
"11280",5435,"Favcal1_2",83.962,106,8,7,3,106,564,662,3.97e-21,93.5
"11281",5437,"Bimnz1",88.415,164,17,2,1,162,366,529,3.52e-52,196
"11285",5439,"HyprubER1909_1",100,165,0,0,1,165,371,535,5.89e-85,305
"11286",5439,"Hyprub1",100,165,0,0,1,165,371,535,5.89e-85,305
"11287",5446,"Chagl1",84.848,132,14,5,1,130,332,459,1.31e-31,128
"11288",5448,"Ganleu1",88.028,142,11,6,38,177,394,531,4.62e-42,163
"11290",5452,"Hyafin1",91.304,115,8,2,1,114,417,530,5.61e-40,156
"11293",5454,"Botdo1_1",80.412,97,14,5,1,94,346,440,7.68e-14,69.4
"11294",5456,"Didma1",86.607,112,12,3,13,123,310,419,2.24e-29,121
"11297",5463,"Hyafin1",91.304,115,8,2,1,114,417,530,5.44e-40,156
"11301",5469,"Hyafin1",92.105,114,8,1,1,113,417,530,4.33e-41,159
"11303",5479,"Hyafin1",85.106,141,18,3,1,140,417,555,1.59e-35,141
"11306",5483,"Hyafin1",95.413,109,4,1,1,108,417,525,5.61e-45,172
"11307",5484,"Amore1",80.272,147,21,8,1,145,422,562,2.09e-24,104
"11309",5487,"MoscN6426_1",81.148,122,8,8,1,112,307,423,1.89e-18,84.2
"11328",5495,"Schcoi1",88.966,145,8,4,1,138,382,525,7.38e-45,172
"11340",5502,"Pengl1",95.349,172,3,2,1,171,337,504,7.82e-74,268
"11576",5520,"Diahe1",76.596,141,16,16,1,127,367,504,1.23e-11,62.1
"11577",5536,"Melbi2",90.278,144,8,5,1,142,322,461,2.65e-48,183
"11579",5539,"Acema1",93.86,114,7,0,1,114,431,544,5.61e-45,172
"11581",5541,"Melbi2",85.586,111,12,4,1,109,322,430,3.4e-27,113
"11584",5542,"Dipse1",79.832,119,15,8,1,110,358,476,1.27e-16,78.7
"11587",5543,"Rhyag1",92.405,158,10,2,1,157,486,642,1.56e-60,224
"11589",5544,"Melbi2",89.308,159,9,7,1,156,322,475,4.37e-51,193
"11591",5546,"Traver1",78.616,159,23,9,1,155,406,557,1.76e-21,95.3
"11592",5548,"Botdo1_1",78.261,115,20,5,1,112,346,458,7.9e-14,69.4
"11593",5561,"Exoalc1",85.621,153,19,3,1,153,362,511,2.01e-40,158
"11594",5561,"Exoalc1_J33",85.621,153,19,3,1,153,362,511,2.01e-40,158
"11600",5566,"AurpulNBB1",97.959,147,3,0,1,147,340,486,5.81e-70,255
"11601",5566,"Aurpu_var_pul1",97.959,147,3,0,1,147,340,486,5.81e-70,255
"11602",5566,"Aurpu1",97.959,147,3,0,1,147,340,486,5.81e-70,255
"11604",5579,"Clasph1",83.505,97,13,3,1,95,321,416,2.17e-19,87.9
"11606",5589,"Melbi2",91.724,145,9,3,12,155,333,475,9.32e-53,198
"11610",5591,"Penmal1",97.315,149,1,3,1,147,339,486,2.85e-68,250
"11850",5594,"Tribre1",95.429,175,8,0,1,175,350,524,3.71e-77,279
"11851",5594,"Tribrev1",95.429,175,8,0,1,175,350,524,3.71e-77,279
"11909",5595,"Hyafin1",95,120,5,1,1,120,417,535,2.02e-49,187
"11910",5617,"Melbi2",92.143,140,6,5,1,138,322,458,4.34e-51,193
"11912",5621,"Amore1",86.232,138,16,3,1,137,422,557,3.37e-37,147
"11913",5623,"HyprubER1909_1",79.012,162,20,10,1,158,371,522,1.11e-22,99
"11914",5623,"Hyprub1",79.012,162,20,10,1,158,371,522,1.11e-22,99
"11915",5626,"Psever1",86.335,161,14,7,1,155,339,497,7.31e-44,169
"11918",5631,"Triveli1",98.742,159,2,0,1,159,367,525,2.94e-78,283
"11919",5631,"Trivel1",98.742,159,2,0,1,159,367,525,2.94e-78,283
"11976",5635,"Metbr1",83.333,120,14,5,53,167,364,482,6.32e-25,106
"11977",5635,"Metgui1",83.333,120,14,5,53,167,364,482,6.32e-25,106
"11978",5648,"Melbi2",88.961,154,14,3,1,151,322,475,1.96e-49,187
"11981",5651,"Melbi2",92.308,156,9,3,1,155,322,475,7.16e-59,219
"11983",5665,"Extant1",79.221,154,26,6,1,150,305,456,7.24e-24,102
"11987",5668,"MoscN6426_1",96.471,85,2,1,1,85,451,534,4.15e-35,139
"11991",5670,"Melbi2",88.961,154,13,4,1,150,322,475,1.94e-49,187
"11993",5681,"Melbi2",85.586,111,13,3,1,110,322,430,3.45e-27,113
"11994",5684,"Hyafin1",92.982,114,7,1,1,113,417,530,9.25e-43,165
"11995",5689,"Venin1",97.872,141,3,0,1,141,340,480,1.21e-66,244
"11996",5690,"Hyafin1",87.681,138,14,3,1,137,417,552,1.57e-40,158
"11998",5705,"Claim1",84.896,192,19,9,1,186,363,550,8.9e-49,185
"12005",5724,"Melbi2",84.472,161,16,8,1,159,322,475,2.72e-38,150
"12008",5727,"Cucbe1",80.833,120,15,4,1,115,311,427,2.21e-19,87.9
"12009",5734,"Cybja1",100,186,0,0,1,186,303,488,1.39e-96,344
"12010",5741,"Melbi2",84.906,159,17,6,1,157,322,475,2.08e-39,154
"12012",5759,"Melbi2",89.032,155,15,2,1,154,322,475,1.55e-50,191
"12014",5760,"Clasph1",81.818,110,15,5,1,108,321,427,2.06e-19,87.9
"12016",5768,"Diahe1",77.391,115,14,12,1,105,367,479,1.57e-10,58.4
"12017",5771,"Tolinf1",93.571,140,3,5,37,176,347,480,2.31e-54,204
"12021",5775,"Melbi2",87.662,154,16,3,1,151,322,475,4.24e-46,176
"12023",5779,"Melbi2",91.304,138,10,2,1,137,322,458,1.99e-49,187
"12026",5784,"Hyafin1",91.509,106,6,3,1,105,417,520,4.43e-36,143
"12027",5785,"Psever1",84.768,151,18,5,1,148,339,487,3.45e-37,147
"12028",5792,"Exoxe1",89.412,170,11,6,1,168,351,515,1.88e-55,207
"12037",5801,"Rhyag1",91.667,96,5,3,1,94,486,580,3.45e-32,130
"12039",5803,"Melbi2",90.323,155,12,3,1,153,322,475,2.55e-53,200
"12041",5804,"Psever1",91.824,159,10,3,1,156,339,497,7.21e-59,219
"12045",5807,"Hyafin1",92.982,114,7,1,1,113,417,530,9.25e-43,165
"12047",5817,"Amore1",81.818,143,19,7,1,141,422,559,3.47e-27,113
"12049",5818,"Dipgro1",92.308,182,0,1,1,168,376,557,3.59e-67,246
"12053",5827,"Exoxe1",85.185,135,12,6,1,133,351,479,1.26e-32,132
"12060",5829,"Talat1",91.429,140,11,1,1,139,304,443,1.79e-50,191
"12263",5833,"Extant1",86.452,155,13,8,1,150,305,456,3.28e-42,163
"12264",5846,"Cucbe1",80.734,109,17,3,1,106,311,418,1.04e-17,82.4
"12265",5848,"Plucer1",92.821,195,12,2,1,194,440,633,1.16e-77,281
"12266",5859,"Claim1",87.288,118,10,5,1,116,363,477,3.93e-32,130
"12267",5863,"Pilidi1",84.118,170,18,8,1,164,368,534,6.31e-40,156
"12268",5865,"Claim1",85.938,192,17,10,1,186,363,550,4.11e-52,196
"12269",5872,"Ternu1",90.909,99,7,2,1,98,303,400,9.59e-33,132
"12271",5884,"Melbi2",93.793,145,8,1,1,144,322,466,2.5e-58,217
"12273",5890,"Exome1",80,180,21,11,24,198,386,555,9.81e-29,119
"12280",5892,"Themy1",92,100,5,2,1,97,421,520,2.15e-34,137
"12286",5893,"Trepe1",85.185,108,6,7,1,108,318,415,8.07e-24,102
"12287",5903,"Venin1",92.199,141,10,1,1,140,340,480,9.46e-53,198
"12288",5906,"Amore1",81.429,140,20,6,1,138,422,557,4.53e-26,110
"12290",5909,"Traver1",81.977,172,24,4,1,166,406,576,7.66e-35,139
"12292",5920,"Hyafin1",87.826,115,10,4,1,113,417,529,9.24e-33,132
"12294",5924,"Cucbe1",77.193,171,24,11,2,163,312,476,8.01e-19,86.1
"12295",5926,"Acema1",85.161,155,19,4,1,153,431,583,5.61e-40,156
"12296",5931,"Aspten1",100,174,0,0,1,174,303,476,6.04e-90,322
"12297",5931,"Aspjen1",100,174,0,0,1,174,320,493,6.04e-90,322
"12530",5934,"Hyafin1",90.345,145,13,1,1,144,417,561,5.57e-50,189
"12533",5936,"Rhyag1",91.667,96,5,3,1,94,486,580,3.4e-32,130
"12547",5942,"Pcas15300_1",94.904,157,6,2,1,157,339,493,1.34e-66,244
"12548",5942,"Pbif18567_1",94.904,157,6,2,1,157,339,493,1.34e-66,244
"12549",5942,"Pbif18543_1",94.904,157,6,2,1,157,339,493,1.34e-66,244
"12779",5946,"Mytre1",86.286,175,14,10,1,167,430,602,1.02e-47,182
"12781",5947,"Exoxe1",88.321,137,8,5,1,133,351,483,2e-40,158
"12789",5955,"Melbi2",91.026,156,10,4,1,154,322,475,1.54e-55,207
"12791",5965,"Ocuya1",83.019,159,20,7,1,154,426,582,2.05e-34,137
"12792",5972,"Melbi2",87.821,156,14,4,1,153,322,475,1.2e-46,178
"12795",5974,"Acema1",90.26,154,13,2,1,153,431,583,2.55e-53,200
"12796",5977,"Colfa1",76.786,168,21,14,1,154,341,504,1.26e-16,78.7
"12797",5988,"Exosi1",82.927,164,22,4,1,162,350,509,5.85e-36,143
"12798",5995,"Horwer1",81.443,97,14,4,1,94,311,406,4.46e-16,76.8
"12799",5997,"Parchr1",88.119,101,10,2,1,101,353,451,7.52e-29,119
"12800",5997,"Parch1",88.119,101,10,2,1,101,353,451,7.52e-29,119
"12803",6007,"Tricae1",82.941,170,18,10,1,167,364,525,5.37e-36,143
"12804",6008,"Extant1",75.484,155,30,7,1,150,305,456,7.35e-14,69.4
"12805",6012,"Aspres1",91.525,177,7,4,1,177,346,514,2.58e-64,237
"12981",6019,"Hyafin1",95.495,111,4,1,1,111,417,526,4.3e-46,176
"12982",6028,"Tappo1",82,150,25,2,63,210,444,593,6.25e-31,126
"12986",6032,"Fusavent1",89.172,157,13,4,1,155,337,491,4.94e-51,193
"12990",6034,"Dipgro1",98.352,182,3,0,1,182,376,557,2.28e-89,320
"12991",6044,"Psever1",78.723,141,24,6,1,138,339,476,5.94e-20,89.8
"12992",6045,"Artesp1",82.114,123,18,4,1,122,339,458,8.12e-24,102
"12994",6053,"Hyafin1",96.522,115,3,1,1,115,417,530,5.61e-50,189
"12995",6063,"Crafun1",78.824,170,18,6,43,198,493,658,1.38e-22,99
"12996",6066,"Psever1",85.714,119,16,1,1,119,339,456,1.62e-30,124
"12997",6077,"Rhyag1",90.625,96,6,3,1,94,486,580,1.59e-30,124
"12999",6080,"Wican1",88.442,199,19,4,1,196,332,529,7.14e-65,239
"13002",6084,"Paront1",95.858,169,5,2,1,168,324,491,5.93e-75,272
"13005",6099,"Phypa1",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13006",6099,"Pcit16586",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13007",6099,"Pcit120373",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13008",6099,"Pcit131864",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13009",6099,"Pcit122482",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13010",6099,"Pcit11120",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13011",6099,"Phycitr1",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13012",6099,"Pcit122670",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13013",6099,"Pcit141352",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13014",6099,"Phycit1",79.798,99,15,5,1,97,432,527,2.8e-13,67.6
"13015",6099,"Pcitr2",79.798,99,15,5,1,97,432,527,2.8e-13,67.6
"13016",6099,"Pcitri2",79.798,99,15,5,1,97,432,527,2.8e-13,67.6
"13017",6101,"Amore1",81.507,146,19,8,1,144,422,561,3.45e-27,113
"13019",6109,"MogaNVP60_1",99.107,112,1,0,1,112,457,568,5.01e-54,202
"13020",6109,"Morgam1",99.107,112,1,0,1,112,457,568,5.01e-54,202
"13021",6109,"MogaAD045_1",99.107,112,1,0,1,112,457,568,5.01e-54,202
"13026",6113,"Purli1",93.631,157,7,3,1,154,374,530,9.93e-63,231
"13030",6132,"Claim1",86.458,192,14,10,1,184,363,550,3.14e-53,200
"13031",6143,"Melbi2",91.096,146,11,2,1,145,322,466,3.28e-52,196
"13034",6152,"Ocuya1",81.875,160,20,8,1,154,426,582,4.43e-31,126
"13035",6165,"Claim1",85.185,162,18,6,1,157,363,523,1.46e-41,161
"13041",6168,"Darbet1",84.667,150,19,4,1,149,379,525,3.65e-37,147
"13044",6176,"Amore1",81.295,139,19,7,1,137,422,555,5.85e-25,106
"13046",6185,"Melbi2",90.604,149,8,6,1,147,322,466,4.31e-51,193
"13052",6194,"Tripar1",90.909,165,11,4,1,164,411,572,8.36e-59,219
"13053",6194,"TrireRUTC30_1",90.909,165,11,4,1,164,423,584,8.36e-59,219
"13054",6194,"TrireMAT12_1",90.909,165,11,4,1,164,423,584,8.36e-59,219
"13055",6194,"TrireMAT11_1",90.909,165,11,4,1,164,423,584,8.36e-59,219
"13056",6194,"Trici4",90.909,165,11,4,1,164,428,589,8.36e-59,219
"13093",6199,"Diahe1",80,100,12,8,1,93,367,465,2.6e-13,67.6
"13094",6200,"Melbi2",95.683,139,6,0,1,139,322,460,1.48e-60,224
"13096",6201,"Mictri1",79.13,115,22,2,1,114,332,445,1.37e-16,78.7
"13097",6208,"Melbi2",92.903,155,8,3,1,153,322,475,5.45e-60,222
"13099",6209,"Didma1",81.416,113,18,3,10,121,307,417,6.11e-20,89.8
"13101",6210,"Trigam1",98.857,175,1,1,1,174,340,514,1.36e-86,311
"13102",6210,"Trikon1",98.857,175,1,1,1,174,337,511,1.36e-86,311
"13159",6220,"Amore1",82.166,157,21,6,1,157,422,571,1.26e-31,128
"13160",6226,"Psever1",80.519,154,22,8,1,150,339,488,1.27e-26,111
"13161",6230,"Extant1",79.355,155,26,5,1,152,305,456,2.04e-24,104
"13162",6249,"Claim1",88.482,191,12,9,1,184,363,550,6.7e-60,222
"13164",6260,"Hyafin1",97.5,120,2,1,1,120,417,535,1.95e-54,204
"13165",6262,"Nemabo1",83.333,174,18,8,1,165,444,615,2.84e-38,150
"13166",6271,"Melbi2",87.898,157,13,6,1,154,322,475,3.35e-47,180
"13168",6273,"Botdo1_1",80.882,136,22,4,1,133,346,480,2.17e-24,104
"13183",6281,"Talat1",92.308,130,9,1,1,129,304,433,3.01e-48,183
"13386",6283,"Melbi2",92.308,143,9,2,1,142,322,463,7.05e-54,202
"13387",6288,"Cucbe1",89.82,167,14,3,1,165,311,476,1.28e-56,211
"13389",6289,"Xylbam139988_1",89.82,167,13,3,1,163,364,530,1.27e-56,211
"13393",6296,"Hyafin1",87.943,141,14,3,1,140,417,555,3.33e-42,163
"13395",6304,"Amore1",84.076,157,15,7,1,154,422,571,4.4e-36,143
"13396",6308,"Botdo1_1",80.208,96,16,3,1,94,346,440,7.68e-14,69.4
"13398",6317,"Hyafin1",96.522,115,3,1,1,115,417,530,5.61e-50,189
"13399",6322,"Purli1",99.351,154,1,0,1,154,374,527,3.66e-77,279
"13401",6323,"Acema1",94.928,138,6,1,1,138,431,567,9.26e-58,215
"13402",6332,"Hyafin1",83.803,142,19,4,1,141,417,555,9.45e-33,132
"13404",6339,"Amore1",90.511,137,11,2,1,136,422,557,3.25e-47,180
"13405",6342,"Theglo1",81.25,160,21,9,1,153,323,480,2.05e-29,121
"13406",6346,"Paront1",92.262,168,11,2,1,166,324,491,2.13e-64,237
"13408",6349,"Amore1",85.821,134,16,3,1,133,422,553,5.61e-35,139
"13409",6363,"Didma1",83,100,14,3,11,108,309,407,2.2e-19,87.9
"13412",6366,"Exoalc1",86.62,142,10,7,1,136,362,500,1.33e-37,148
"13413",6366,"Exoalc1_J33",86.62,142,10,7,1,136,362,500,1.33e-37,148
"13418",6376,"Hyafin1",96.522,115,3,1,1,115,417,530,5.57e-50,189
"13419",6389,"Melbi2",90.511,137,7,5,1,135,322,454,4.27e-46,176
"13422",6391,"Dacma1",89.634,164,16,1,1,163,291,454,1.7e-55,207
"13427",6409,"Crafun1",75.61,164,21,11,1,152,448,604,5.05e-12,63.9
"13428",6433,"Parsa1",87.805,123,7,6,1,115,361,483,1.48e-34,137
"13429",6436,"Clasph1",87.5,152,15,4,1,150,321,470,5.98e-45,172
"13432",6449,"Hyafin1",93.86,114,6,1,1,113,417,530,2.02e-44,171
"13434",6461,"Daral1",89.262,149,15,1,1,149,380,527,7.73e-49,185
"13435",6461,"Daralp1",89.262,149,15,1,1,149,380,527,7.73e-49,185
"13440",6462,"Extant1",79.381,97,14,6,1,96,305,396,3.52e-12,63.9
"13441",6467,"Melbi2",87.261,157,13,7,1,153,322,475,5.57e-45,172
"13445",6469,"Melbi2",92.357,157,7,5,1,155,322,475,7.16e-59,219
"13447",6478,"Pengl1",95.238,168,8,0,1,168,337,504,2.76e-73,267
"13647",6481,"Phach1",85.714,126,8,9,1,117,352,476,1.82e-30,124
"13650",6482,"Rhyag1",91.667,96,5,3,1,94,486,580,3.4e-32,130
"13653",6486,"Hyafin1",94.783,115,4,2,1,114,417,530,1.21e-46,178
"13654",6488,"Darbet1",90.968,155,11,3,1,154,379,531,5.98e-55,206
"13658",6489,"Melbi2",91.026,156,11,3,1,155,322,475,1.55e-55,207
"13660",6495,"Melbi2",87.821,156,15,4,1,154,322,475,3.35e-47,180
"13662",6508,"Extant1",79.646,113,13,8,1,109,305,411,5.9e-15,73.1
"13663",6513,"Claim1",84.848,165,16,7,1,160,363,523,1.91e-40,158
"13664",6514,"Phiglo1",90.123,162,16,0,1,162,298,459,1.26e-56,211
"13666",6537,"Cucbe1",90.991,111,7,3,1,109,311,420,3.65e-37,147
"13667",6540,"Talat1",94.595,148,6,2,1,146,304,451,1.33e-61,228
"13869",6544,"Hyafin1",96.522,115,3,1,1,115,417,530,5.53e-50,189
"13871",6550,"Hyafin1",95.652,115,4,1,1,115,417,530,2.65e-48,183
"13872",6556,"Diahe1",77.391,115,14,12,1,105,367,479,1.59e-10,58.4
"13873",6560,"Exosi1",85.629,167,20,3,1,164,350,515,6.85e-45,172
"13875",6573,"Acema1",94.444,108,6,0,1,108,431,538,2.57e-43,167
"13876",6580,"Botdo1_1",79.167,96,17,3,1,94,346,440,3.55e-12,63.9
"13877",6589,"Hyafin1",87.097,155,15,4,1,153,417,568,2e-44,171
"13878",6591,"Hyafin1",83.544,158,19,6,1,157,417,568,1.62e-35,141
"13880",6600,"Bimnz1",87.879,165,17,3,1,163,366,529,1.65e-50,191
"13884",6601,"Exoxe1",88.889,171,11,5,1,169,351,515,2.47e-54,204
"13893",6602,"Ganleu1",93.855,179,5,6,1,176,357,532,1.22e-72,265
"13894",6608,"Melbi2",93.548,155,8,2,1,154,322,475,3.28e-62,230
"13896",6610,"Theglo1",84.768,151,18,5,1,148,323,471,3.47e-37,147
"13897",6613,"Melbi2",86.538,156,16,5,1,153,322,475,2.59e-43,167
"13899",6631,"Melbi2",89.13,138,10,4,12,147,334,468,2.63e-43,167
"13901",6634,"Triveli1",98.83,171,2,0,1,171,367,537,6.27e-85,305
"13902",6634,"Trivel1",98.83,171,2,0,1,171,367,537,6.27e-85,305
"13959",6644,"Parchr1",96.667,150,5,0,1,150,353,502,2.44e-68,250
"13960",6644,"Parch1",96.667,150,5,0,1,150,353,502,2.44e-68,250
"13963",6645,"Fusavent1",86.034,179,15,8,1,171,337,513,2.92e-48,183
"13965",6651,"Flaful1",84.247,146,17,5,1,140,342,487,2.14e-34,137
"13966",6654,"Ocuya1",84.615,143,17,5,1,140,426,566,2.03e-34,137
"13967",6665,"Pilidi1",87.059,170,14,6,1,165,368,534,8.11e-49,185
"13970",6667,"Acema1",81.529,157,22,6,1,154,431,583,5.73e-30,122
"13971",6680,"Theglo1",77.922,154,26,7,1,149,323,473,1.66e-20,91.6
"13972",6689,"Extant1",78.621,145,17,12,1,137,305,443,2.64e-18,84.2
"13973",6691,"Flaful1",81.646,158,15,11,1,156,342,487,8.77e-29,119
"13974",6709,"Exosi1",82.738,168,15,9,1,162,350,509,2.65e-34,137
"13978",6728,"Claim1",86.585,164,17,5,1,163,363,522,5.87e-46,176
"13984",6736,"Meltu1",76.316,114,20,5,1,108,388,500,2.09e-09,54.7
"13985",6752,"Horwer1",83.803,142,18,5,1,139,311,450,3.4e-32,130
"13987",6754,"Daral1",81.429,140,18,7,1,138,380,513,1.73e-25,108
"13988",6754,"Daralp1",81.429,140,18,7,1,138,380,513,1.73e-25,108
"13990",6758,"Melbi2",88.158,152,15,3,4,152,324,475,1.19e-46,178
"13992",6770,"Purli1",81.481,135,15,5,22,156,403,527,8.34e-24,102
"13994",6777,"Hyafin1",91.509,106,6,3,1,105,417,520,4.43e-36,143
"13995",6782,"Amore1",86.928,153,15,5,1,151,422,571,2.55e-43,167
"13996",6798,"Ocuya1",85.235,149,14,8,1,143,426,572,3.3e-37,147
"13997",6806,"Venin1",94.203,138,7,1,1,137,340,477,4.28e-56,209
"13998",6830,"Clasph1",84.685,111,10,7,1,108,321,427,2.04e-24,104
"13999",6832,"Parchr1",88.889,162,6,5,1,162,353,502,5.9e-50,189
"14000",6832,"Parch1",88.889,162,6,5,1,162,353,502,5.9e-50,189
"14003",6837,"Exoalc1",88.816,152,14,2,1,152,363,511,3.26e-48,183
"14004",6837,"Exoalc1_J33",88.816,152,14,2,1,152,363,511,3.26e-48,183
"14010",6841,"Theglo1",83.333,114,16,3,1,112,323,435,7.63e-24,102
"14011",6847,"Altro1",96.471,170,3,1,1,170,375,541,1.29e-76,278
"14023",6853,"Extant1",80.328,122,12,11,1,117,305,419,9.94e-18,82.4
"14024",6894,"Exoxe1",86.014,143,9,9,1,142,351,483,6.34e-36,143
"14031",6905,"CocheC4_6",87.5,112,8,4,1,106,465,576,1.71e-30,124
"14032",6905,"ChetHm338_1",87.5,112,8,4,1,106,465,576,1.71e-30,124
"14033",6905,"ChetHAW225_4",87.5,112,8,4,1,106,465,576,1.71e-30,124
"14034",6905,"ChetPR9b_4",87.5,112,8,4,1,106,465,576,1.71e-30,124
"14035",6905,"ChetPR1x412_2",87.5,112,8,4,1,106,465,576,1.71e-30,124
"14037",6909,"Themy1",92,100,4,3,1,96,421,520,2.14e-34,137
"14038",6910,"Mereb1",77.848,158,33,2,1,157,389,545,5e-22,97.1
"14039",6912,"Amore1",81.379,145,21,6,1,143,422,562,3.4e-27,113
"14041",6917,"Claim1",86.145,166,13,8,1,161,363,523,2.54e-44,171
"14043",6919,"Hyafin1",94.118,119,6,1,1,118,417,535,3.3e-47,180
"14044",6921,"Linin1",87.302,126,10,6,1,123,980,1102,5.98e-35,139
"14045",6924,"Apibac1",81.325,166,22,9,1,162,314,474,4.69e-31,126
"14047",6932,"Dacma1",87.647,170,13,5,1,168,291,454,1.76e-50,191
"14051",6941,"Melbi2",88.158,152,14,4,4,151,324,475,1.18e-46,178
"14055",6951,"MogaNVP60_1",87.963,108,6,3,38,138,351,458,1.84e-29,121
"14056",6951,"Morgam1",87.963,108,6,3,38,138,351,458,1.84e-29,121
"14057",6951,"MogaAD045_1",87.963,108,6,3,38,138,351,458,1.84e-29,121
"14062",6960,"Rhodia1_1",82.581,155,21,6,1,150,343,496,1.37e-32,132
"14065",6961,"Tricer1",98.315,178,3,0,1,178,363,540,3.73e-87,313
"14066",6961,"Trispi1_2",98.315,178,1,2,1,178,405,580,1.34e-86,311
"14124",6982,"Talis1",94.022,184,7,3,1,181,367,549,4.98e-76,276
"14286",6985,"Artesp1",86.667,120,15,1,1,119,339,458,1.01e-32,132
"14287",6997,"Fusso1",83.14,172,18,7,1,164,359,527,3.92e-37,147
"14288",7013,"Phcapit2",92.994,157,10,1,1,156,415,571,1.33e-61,228
"14289",7013,"Phcapi1",92.994,157,10,1,1,156,415,571,1.33e-61,228
"14290",7013,"Pcapi1",92.994,157,10,1,1,156,415,571,1.33e-61,228
"14291",7013,"Phycap1",92.994,157,10,1,1,156,415,571,1.33e-61,228
"14292",7013,"Phcap1",92.994,157,10,1,1,156,415,571,1.33e-61,228
"14293",7013,"Phycapi2",92.994,157,10,1,1,156,415,571,1.33e-61,228
"14303",7013,"Phycit1",92.994,157,7,3,1,154,432,587,4.78e-61,226
