"","ASV_ID","portal_id","perc_id","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","eval","bit_score"
"11008",4959,"Hyafin1",85.897,156,17,5,1,155,417,568,1.22e-41,161
"11010",4961,"Basun1",82.716,162,20,7,30,189,394,549,2.95e-34,137
"11011",4970,"Hyafin1",86.62,142,16,3,1,142,417,555,2.08e-39,154
"11013",4977,"Amore1",78.472,144,19,9,1,140,422,557,2.74e-18,84.2
"11014",4979,"Amore1",91.503,153,8,5,1,151,422,571,5.41e-55,206
"11016",4986,"Cucbe1",82.203,118,14,5,1,113,311,426,1.32e-21,95.3
"11017",5003,"Melbi2",83.871,155,18,6,4,154,324,475,1.58e-35,141
"11020",5004,"Hyafin1",90.647,139,12,1,1,138,417,555,2.55e-48,183
"11021",5007,"Sodal1",78.307,189,22,10,1,173,283,468,2.49e-24,104
"11022",5017,"Hyafin1",95.425,153,6,1,1,153,417,568,4.18e-66,243
"11025",5019,"Hyafin1",93.86,114,6,1,1,113,417,530,1.99e-44,171
"11027",5028,"Melbi2",91.489,141,10,2,1,140,322,461,4.34e-51,193
"11029",5037,"Clasph1",96.855,159,5,0,1,159,321,479,2.59e-73,267
"11031",5042,"Melbi2",81.295,139,20,6,1,136,322,457,1.59e-25,108
"11033",5051,"Melbi2",93.631,157,7,2,1,157,322,475,9.33e-63,231
"11035",5054,"Nemabo1",88.372,172,14,4,1,166,444,615,7.79e-54,202
"11036",5055,"Fusavent1",84.393,173,17,9,1,173,337,499,1.48e-41,161
"11038",5056,"Melbi2",90,150,12,2,1,147,322,471,1.54e-50,191
"11044",5059,"Exosi1",90.441,136,12,1,1,135,350,485,1.54e-46,178
"11047",5064,"Crafun1",75.625,160,22,11,1,147,448,603,4.92e-12,63.9
"11050",5071,"Rhyag1",91.667,96,5,3,1,94,486,580,3.42e-32,130
"11052",5073,"Melbi2",88.608,158,12,6,1,156,322,475,2.03e-49,187
"11055",5075,"Exosp1",82.822,163,21,7,1,158,352,512,7.32e-35,139
"11058",5091,"Verda1",86.127,173,17,7,1,171,323,490,3.97e-47,180
"11059",5091,"Verdah1",86.127,173,17,7,1,171,323,490,3.97e-47,180
"11061",5095,"NsAZ0576_1",91.429,175,13,2,1,175,294,466,6.29e-65,239
"11062",5095,"NsCB679_1",91.429,175,13,2,1,175,294,466,6.29e-65,239
"11063",5095,"NsAK0226_1",91.429,175,13,2,1,175,294,466,6.29e-65,239
"11064",5112,"Flaful1",88.889,153,12,5,1,150,342,492,2.82e-48,183
"11070",5114,"Altar1",88.596,114,9,3,1,114,329,438,8.5e-34,135
"11078",5124,"Purli1",83.761,117,16,3,53,167,428,543,1.76e-25,108
"11079",5131,"Claim1",85.938,192,16,11,1,185,363,550,1.47e-51,195
"11086",5136,"Melbi2",90.26,154,14,1,1,153,322,475,2.55e-53,200
"11089",5138,"Diaam1",92.121,165,11,2,1,163,304,468,1.01e-62,231
"11091",5139,"Claim1",77.32,194,27,11,1,183,363,550,1.17e-22,99
"11092",5144,"Favcal1_2",84.974,193,15,11,1,182,473,662,3.72e-48,183
"11093",5152,"PleosDSM11191_1",95.238,210,7,2,1,208,416,624,4.39e-92,329
"11094",5152,"PleosPC9_1",95.238,210,7,2,1,208,416,624,4.39e-92,329
"11095",5159,"Psever1",86.713,143,15,4,1,141,339,479,5.73e-40,156
"11096",5170,"Melbi2",80.132,151,22,7,1,147,322,468,5.94e-25,106
"11101",5187,"Hyafin1",91.379,116,7,3,1,115,417,530,5.69e-40,156
"11103",5190,"Pencit1",98.246,171,2,1,1,171,338,507,9.98e-83,298
"11324",5204,"Lacpse1",89.677,155,6,3,1,145,391,545,1.12e-51,195
"11325",5215,"Fonmo1",84.118,170,14,8,1,157,367,536,9.08e-39,152
"11327",5223,"Hyafin1",94.964,139,7,0,1,139,417,555,7.05e-59,219
"11328",5226,"Melbi2",89.172,157,13,4,1,156,322,475,4.37e-51,193
"11330",5232,"Melbi2",86.076,158,16,6,1,156,322,475,9.52e-43,165
"11332",5251,"Claim1",83.077,195,19,11,1,188,363,550,1.17e-42,165
"11333",5255,"Melbi2",91.837,147,7,5,1,144,322,466,2.55e-53,200
"11335",5258,"Horwer1",88.542,96,10,1,1,96,311,405,9.87e-28,115
"11336",5268,"Aqupat1",90.244,82,7,1,1,81,440,521,6.02e-25,106
"11337",5269,"Exoxe1",90.533,169,10,5,1,167,351,515,8.72e-59,219
"11343",5272,"Claim1",83.505,194,19,10,1,187,363,550,9.02e-44,169
"11345",5276,"Hyafin1",91.803,122,6,3,1,121,417,535,2.65e-43,167
"11346",5278,"Melbi2",89.333,150,9,6,1,148,322,466,9.39e-48,182
"11348",5280,"Melbi2",92.857,140,9,1,1,139,322,461,7.15e-54,202
"11351",5282,"Aqupat1",85.833,120,14,3,1,118,440,558,1.72e-30,124
"11353",5289,"Acema1",82.883,111,13,6,1,108,431,538,1.24e-21,95.3
"11354",5306,"Amore1",82.857,140,17,5,1,137,422,557,7.36e-29,119
"11355",5312,"Amore1",86.093,151,19,2,1,150,422,571,1.18e-41,161
"11356",5314,"Extant1",78.71,155,25,6,1,150,305,456,3.37e-22,97.1
"11357",5319,"Tappo1",79.621,211,25,15,14,210,387,593,1.04e-33,135
"11358",5320,"Melbi2",89.241,158,10,6,1,155,322,475,1.56e-50,191
"11360",5321,"Venin1",91.892,111,8,1,4,113,342,452,2.03e-39,154
"11361",5324,"Hyafin1",95.455,110,4,1,1,110,417,525,1.58e-45,174
"11363",5328,"Claim1",85.204,196,15,11,1,190,363,550,7.04e-50,189
"11367",5329,"Exoxe1",85.616,146,11,7,1,141,351,491,1.65e-36,145
"11373",5330,"Exoxe1",85.315,143,16,5,1,140,351,491,5.59e-36,143
"11375",5344,"Tripra1",80.114,176,22,12,1,170,385,553,8.28e-29,119
"11376",5345,"Crafun1",81.366,161,19,10,1,154,448,604,2.83e-29,121
"11378",5346,"Hyafin1",96.581,117,4,0,1,117,417,533,1.19e-51,195
"11379",5355,"Phach1",83.607,122,10,9,1,113,352,472,6.58e-25,106
"11380",5373,"Exosi1",83.735,166,20,5,1,165,350,509,3.58e-38,150
"11381",5378,"Hyafin1",83.974,156,20,5,1,155,417,568,1.23e-36,145
"11383",5381,"Acema1",90.196,153,15,0,1,153,431,583,2.55e-53,200
"11384",5384,"Ocuya1",84.277,159,17,8,1,153,426,582,9.38e-38,148
"11385",5385,"Melbi2",91.558,154,9,4,4,155,324,475,4.31e-56,209
"11387",5386,"Acema1",94.161,137,8,0,1,137,431,567,4.12e-56,209
"11389",5388,"Melbi2",94.69,113,5,1,1,112,322,434,1.55e-45,174
"11390",5398,"Acema1",93.548,155,6,4,1,153,431,583,1.17e-61,228
"11391",5401,"Tolinf1",91.667,144,1,10,39,181,347,480,6.68e-50,189
"11395",5408,"Melbi2",91.613,155,12,1,1,155,322,475,3.33e-57,213
"11397",5415,"Colch1",75.74,169,21,17,1,153,348,512,2.7e-13,67.6
"11399",5424,"Hyafin1",96.522,115,3,1,1,115,417,530,5.57e-50,189
"11400",5435,"Favcal1_2",83.962,106,8,7,3,106,564,662,3.97e-21,93.5
"11401",5437,"Bimnz1",88.415,164,17,2,1,162,366,529,3.52e-52,196
"11405",5439,"HyprubER1909_1",100,165,0,0,1,165,371,535,5.89e-85,305
"11406",5439,"Hyprub1",100,165,0,0,1,165,371,535,5.89e-85,305
"11407",5446,"Chagl1",84.848,132,14,5,1,130,332,459,1.31e-31,128
"11408",5448,"Ganleu1",88.028,142,11,6,38,177,394,531,4.62e-42,163
"11410",5452,"Hyafin1",91.304,115,8,2,1,114,417,530,5.61e-40,156
"11413",5454,"Botdo1_1",80.412,97,14,5,1,94,346,440,7.68e-14,69.4
"11414",5456,"Didma1",86.607,112,12,3,13,123,310,419,2.24e-29,121
"11416",5457,"Amore1",79.798,99,12,7,1,96,422,515,1.05e-12,65.8
"11418",5463,"Hyafin1",91.304,115,8,2,1,114,417,530,5.44e-40,156
"11422",5469,"Hyafin1",92.105,114,8,1,1,113,417,530,4.33e-41,159
"11424",5479,"Hyafin1",85.106,141,18,3,1,140,417,555,1.59e-35,141
"11427",5483,"Hyafin1",95.413,109,4,1,1,108,417,525,5.61e-45,172
"11428",5484,"Amore1",80.272,147,21,8,1,145,422,562,2.09e-24,104
"11430",5487,"MoscN6426_1",81.148,122,8,8,1,112,307,423,1.89e-18,84.2
"11449",5495,"Schcoi1",88.966,145,8,4,1,138,382,525,7.38e-45,172
"11461",5502,"Pengl1",95.349,172,3,2,1,171,337,504,7.82e-74,268
"11697",5520,"Diahe1",76.596,141,16,16,1,127,367,504,1.23e-11,62.1
"11698",5536,"Melbi2",90.278,144,8,5,1,142,322,461,2.65e-48,183
"11700",5539,"Acema1",93.86,114,7,0,1,114,431,544,5.61e-45,172
"11702",5541,"Melbi2",85.586,111,12,4,1,109,322,430,3.4e-27,113
"11705",5542,"Dipse1",79.832,119,15,8,1,110,358,476,1.27e-16,78.7
"11708",5543,"Rhyag1",92.405,158,10,2,1,157,486,642,1.56e-60,224
"11710",5544,"Melbi2",89.308,159,9,7,1,156,322,475,4.37e-51,193
"11712",5546,"Traver1",78.616,159,23,9,1,155,406,557,1.76e-21,95.3
"11713",5548,"Botdo1_1",78.261,115,20,5,1,112,346,458,7.9e-14,69.4
"11714",5561,"Exoalc1",85.621,153,19,3,1,153,362,511,2.01e-40,158
"11715",5561,"Exoalc1_J33",85.621,153,19,3,1,153,362,511,2.01e-40,158
"11721",5566,"AurpulNBB1",97.959,147,3,0,1,147,340,486,5.81e-70,255
"11722",5566,"Aurpu_var_pul1",97.959,147,3,0,1,147,340,486,5.81e-70,255
"11723",5566,"Aurpu1",97.959,147,3,0,1,147,340,486,5.81e-70,255
"11725",5579,"Clasph1",83.505,97,13,3,1,95,321,416,2.17e-19,87.9
"11727",5589,"Melbi2",91.724,145,9,3,12,155,333,475,9.32e-53,198
"11731",5591,"Penmal1",97.315,149,1,3,1,147,339,486,2.85e-68,250
"11971",5594,"Tribre1",95.429,175,8,0,1,175,350,524,3.71e-77,279
"11972",5594,"Tribrev1",95.429,175,8,0,1,175,350,524,3.71e-77,279
"12030",5595,"Hyafin1",95,120,5,1,1,120,417,535,2.02e-49,187
"12031",5617,"Melbi2",92.143,140,6,5,1,138,322,458,4.34e-51,193
"12033",5621,"Amore1",86.232,138,16,3,1,137,422,557,3.37e-37,147
"12034",5623,"HyprubER1909_1",79.012,162,20,10,1,158,371,522,1.11e-22,99
"12035",5623,"Hyprub1",79.012,162,20,10,1,158,371,522,1.11e-22,99
"12036",5626,"Psever1",86.335,161,14,7,1,155,339,497,7.31e-44,169
"12039",5627,"Crafun1",83.051,118,14,4,38,152,490,604,1.08e-23,102
"12040",5631,"Triveli1",98.742,159,2,0,1,159,367,525,2.94e-78,283
"12041",5631,"Trivel1",98.742,159,2,0,1,159,367,525,2.94e-78,283
"12098",5635,"Metbr1",83.333,120,14,5,53,167,364,482,6.32e-25,106
"12099",5635,"Metgui1",83.333,120,14,5,53,167,364,482,6.32e-25,106
"12100",5648,"Melbi2",88.961,154,14,3,1,151,322,475,1.96e-49,187
"12103",5651,"Melbi2",92.308,156,9,3,1,155,322,475,7.16e-59,219
"12105",5665,"Extant1",79.221,154,26,6,1,150,305,456,7.24e-24,102
"12109",5668,"MoscN6426_1",96.471,85,2,1,1,85,451,534,4.15e-35,139
"12113",5670,"Melbi2",88.961,154,13,4,1,150,322,475,1.94e-49,187
"12115",5681,"Melbi2",85.586,111,13,3,1,110,322,430,3.45e-27,113
"12116",5684,"Hyafin1",92.982,114,7,1,1,113,417,530,9.25e-43,165
"12117",5689,"Venin1",97.872,141,3,0,1,141,340,480,1.21e-66,244
"12118",5690,"Hyafin1",87.681,138,14,3,1,137,417,552,1.57e-40,158
"12120",5705,"Claim1",84.896,192,19,9,1,186,363,550,8.9e-49,185
"12127",5724,"Melbi2",84.472,161,16,8,1,159,322,475,2.72e-38,150
"12130",5727,"Cucbe1",80.833,120,15,4,1,115,311,427,2.21e-19,87.9
"12131",5734,"Cybja1",100,186,0,0,1,186,303,488,1.39e-96,344
"12132",5741,"Melbi2",84.906,159,17,6,1,157,322,475,2.08e-39,154
"12134",5759,"Melbi2",89.032,155,15,2,1,154,322,475,1.55e-50,191
"12136",5760,"Clasph1",81.818,110,15,5,1,108,321,427,2.06e-19,87.9
"12138",5768,"Diahe1",77.391,115,14,12,1,105,367,479,1.57e-10,58.4
"12139",5771,"Tolinf1",93.571,140,3,5,37,176,347,480,2.31e-54,204
"12143",5775,"Melbi2",87.662,154,16,3,1,151,322,475,4.24e-46,176
"12145",5779,"Melbi2",91.304,138,10,2,1,137,322,458,1.99e-49,187
"12148",5784,"Hyafin1",91.509,106,6,3,1,105,417,520,4.43e-36,143
"12149",5785,"Psever1",84.768,151,18,5,1,148,339,487,3.45e-37,147
"12150",5792,"Exoxe1",89.412,170,11,6,1,168,351,515,1.88e-55,207
"12159",5801,"Rhyag1",91.667,96,5,3,1,94,486,580,3.45e-32,130
"12161",5803,"Melbi2",90.323,155,12,3,1,153,322,475,2.55e-53,200
"12163",5804,"Psever1",91.824,159,10,3,1,156,339,497,7.21e-59,219
"12166",5806,"Crafun1",84.615,117,17,1,43,159,488,603,1.37e-27,115
"12168",5807,"Hyafin1",92.982,114,7,1,1,113,417,530,9.25e-43,165
"12170",5817,"Amore1",81.818,143,19,7,1,141,422,559,3.47e-27,113
"12172",5818,"Dipgro1",92.308,182,0,1,1,168,376,557,3.59e-67,246
"12176",5827,"Exoxe1",85.185,135,12,6,1,133,351,479,1.26e-32,132
"12183",5829,"Talat1",91.429,140,11,1,1,139,304,443,1.79e-50,191
"12386",5833,"Extant1",86.452,155,13,8,1,150,305,456,3.28e-42,163
"12387",5846,"Didma1",86.585,82,10,1,1,81,299,380,6.2e-20,89.8
"12389",5848,"Plucer1",92.821,195,12,2,1,194,440,633,1.16e-77,281
"12390",5859,"Claim1",87.288,118,10,5,1,116,363,477,3.93e-32,130
"12391",5863,"Pilidi1",84.118,170,18,8,1,164,368,534,6.31e-40,156
"12392",5865,"Claim1",85.938,192,17,10,1,186,363,550,4.11e-52,196
"12393",5872,"Ternu1",90.909,99,7,2,1,98,303,400,9.59e-33,132
"12395",5884,"Melbi2",93.793,145,8,1,1,144,322,466,2.5e-58,217
"12397",5890,"Exome1",80,180,21,11,24,198,386,555,9.81e-29,119
"12404",5892,"Themy1",92,100,5,2,1,97,421,520,2.15e-34,137
"12410",5893,"Trepe1",85.185,108,6,7,1,108,318,415,8.07e-24,102
"12411",5903,"Venin1",92.199,141,10,1,1,140,340,480,9.46e-53,198
"12412",5906,"Amore1",81.429,140,20,6,1,138,422,557,4.53e-26,110
"12414",5909,"Traver1",81.977,172,24,4,1,166,406,576,7.66e-35,139
"12416",5920,"Hyafin1",87.826,115,10,4,1,113,417,529,9.24e-33,132
"12418",5924,"Cucbe1",77.193,171,24,11,2,163,312,476,8.01e-19,86.1
"12419",5926,"Acema1",85.161,155,19,4,1,153,431,583,5.61e-40,156
"12420",5931,"Aspten1",100,174,0,0,1,174,303,476,6.04e-90,322
"12421",5931,"Aspjen1",100,174,0,0,1,174,320,493,6.04e-90,322
"12654",5934,"Hyafin1",90.345,145,13,1,1,144,417,561,5.57e-50,189
"12657",5936,"Rhyag1",91.667,96,5,3,1,94,486,580,3.4e-32,130
"12671",5942,"Pcas15300_1",94.904,157,6,2,1,157,339,493,1.34e-66,244
"12672",5942,"Pbif18567_1",94.904,157,6,2,1,157,339,493,1.34e-66,244
"12673",5942,"Pbif18543_1",94.904,157,6,2,1,157,339,493,1.34e-66,244
"12903",5946,"Mytre1",86.286,175,14,10,1,167,430,602,1.02e-47,182
"12905",5947,"Exoxe1",88.321,137,8,5,1,133,351,483,2e-40,158
"12913",5955,"Melbi2",91.026,156,10,4,1,154,322,475,1.54e-55,207
"12915",5965,"Ocuya1",83.019,159,20,7,1,154,426,582,2.05e-34,137
"12916",5969,"Armbor1",77.966,118,17,9,1,113,433,546,1.4e-12,65.8
"12917",5972,"Melbi2",87.821,156,14,4,1,153,322,475,1.2e-46,178
"12920",5974,"Acema1",90.26,154,13,2,1,153,431,583,2.55e-53,200
"12921",5977,"Colfa1",76.786,168,21,14,1,154,341,504,1.26e-16,78.7
"12922",5988,"Exosi1",82.927,164,22,4,1,162,350,509,5.85e-36,143
"12923",5995,"Horwer1",81.443,97,14,4,1,94,311,406,4.46e-16,76.8
"12924",5997,"Parchr1",88.119,101,10,2,1,101,353,451,7.52e-29,119
"12925",5997,"Parch1",88.119,101,10,2,1,101,353,451,7.52e-29,119
"12928",6007,"Tricae1",82.941,170,18,10,1,167,364,525,5.37e-36,143
"12929",6008,"Extant1",75.484,155,30,7,1,150,305,456,7.35e-14,69.4
"13027",6012,"Aspneof1",94.059,101,3,3,58,157,377,475,3.46e-38,150
"13028",6012,"Aspfre1",94.059,101,3,3,58,157,378,476,3.46e-38,150
"13029",6012,"Asptem1",94.059,101,3,3,58,157,391,489,3.46e-38,150
"13030",6012,"Asptem1",94.059,101,3,3,58,157,379,477,3.46e-38,150
"13122",6019,"Hyafin1",95.495,111,4,1,1,111,417,526,4.3e-46,176
"13123",6028,"Tappo1",82,150,25,2,63,210,444,593,6.25e-31,126
"13127",6032,"Fusavent1",89.172,157,13,4,1,155,337,491,4.94e-51,193
"13132",6034,"Dipgro1",98.352,182,3,0,1,182,376,557,2.28e-89,320
"13134",6044,"Psever1",78.723,141,24,6,1,138,339,476,5.94e-20,89.8
"13135",6045,"Artesp1",82.114,123,18,4,1,122,339,458,8.12e-24,102
"13137",6053,"Hyafin1",96.522,115,3,1,1,115,417,530,5.61e-50,189
"13138",6063,"Crafun1",78.824,170,18,6,43,198,493,658,1.38e-22,99
"13139",6066,"Psever1",85.714,119,16,1,1,119,339,456,1.62e-30,124
"13140",6077,"Rhyag1",90.625,96,6,3,1,94,486,580,1.59e-30,124
"13142",6080,"Wican1",88.442,199,19,4,1,196,332,529,7.14e-65,239
"13145",6084,"Paront1",95.858,169,5,2,1,168,324,491,5.93e-75,272
"13148",6088,"Clasph1",81.25,96,14,4,1,93,321,415,1.75e-15,75
"13149",6099,"Phypa1",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13150",6099,"Pcit16586",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13151",6099,"Pcit120373",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13152",6099,"Pcit131864",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13153",6099,"Pcit122482",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13154",6099,"Pcit11120",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13155",6099,"Phycitr1",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13156",6099,"Pcit122670",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13157",6099,"Pcit141352",79.798,99,15,5,1,97,419,514,2.8e-13,67.6
"13158",6099,"Phycit1",79.798,99,15,5,1,97,432,527,2.8e-13,67.6
"13159",6099,"Pcitr2",79.798,99,15,5,1,97,432,527,2.8e-13,67.6
"13160",6099,"Pcitri2",79.798,99,15,5,1,97,432,527,2.8e-13,67.6
"13161",6101,"Amore1",81.507,146,19,8,1,144,422,561,3.45e-27,113
"13163",6109,"MogaNVP60_1",99.107,112,1,0,1,112,457,568,5.01e-54,202
"13164",6109,"Morgam1",99.107,112,1,0,1,112,457,568,5.01e-54,202
"13165",6109,"MogaAD045_1",99.107,112,1,0,1,112,457,568,5.01e-54,202
"13170",6113,"Purli1",93.631,157,7,3,1,154,374,530,9.93e-63,231
"13174",6132,"Claim1",86.458,192,14,10,1,184,363,550,3.14e-53,200
"13175",6143,"Melbi2",91.096,146,11,2,1,145,322,466,3.28e-52,196
"13178",6152,"Ocuya1",81.875,160,20,8,1,154,426,582,4.43e-31,126
"13179",6165,"Claim1",85.185,162,18,6,1,157,363,523,1.46e-41,161
"13185",6168,"Darbet1",84.667,150,19,4,1,149,379,525,3.65e-37,147
"13188",6176,"Amore1",81.295,139,19,7,1,137,422,555,5.85e-25,106
"13190",6185,"Melbi2",90.604,149,8,6,1,147,322,466,4.31e-51,193
"13196",6194,"Tripar1",90.909,165,11,4,1,164,411,572,8.36e-59,219
"13197",6194,"TrireRUTC30_1",90.909,165,11,4,1,164,423,584,8.36e-59,219
"13198",6194,"TrireMAT12_1",90.909,165,11,4,1,164,423,584,8.36e-59,219
"13199",6194,"TrireMAT11_1",90.909,165,11,4,1,164,423,584,8.36e-59,219
"13200",6194,"Trici4",90.909,165,11,4,1,164,428,589,8.36e-59,219
"13237",6199,"Diahe1",80,100,12,8,1,93,367,465,2.6e-13,67.6
"13238",6200,"Melbi2",95.683,139,6,0,1,139,322,460,1.48e-60,224
"13240",6201,"Mictri1",79.13,115,22,2,1,114,332,445,1.37e-16,78.7
"13241",6208,"Melbi2",92.903,155,8,3,1,153,322,475,5.45e-60,222
"13243",6209,"Didma1",81.416,113,18,3,10,121,307,417,6.11e-20,89.8
"13245",6210,"Trigam1",98.857,175,1,1,1,174,340,514,1.36e-86,311
"13246",6210,"Trikon1",98.857,175,1,1,1,174,337,511,1.36e-86,311
"13303",6212,"Paront1",89.535,86,6,3,1,84,324,408,6.02e-25,106
"13306",6220,"Amore1",82.166,157,21,6,1,157,422,571,1.26e-31,128
"13307",6226,"Psever1",80.519,154,22,8,1,150,339,488,1.27e-26,111
"13308",6230,"Extant1",79.355,155,26,5,1,152,305,456,2.04e-24,104
"13309",6249,"Claim1",88.482,191,12,9,1,184,363,550,6.7e-60,222
"13311",6260,"Hyafin1",97.5,120,2,1,1,120,417,535,1.95e-54,204
"13312",6262,"Nemabo1",83.333,174,18,8,1,165,444,615,2.84e-38,150
"13313",6271,"Melbi2",87.898,157,13,6,1,154,322,475,3.35e-47,180
"13315",6273,"Botdo1_1",80.882,136,22,4,1,133,346,480,2.17e-24,104
"13330",6281,"Talat1",92.308,130,9,1,1,129,304,433,3.01e-48,183
"13533",6283,"Melbi2",92.308,143,9,2,1,142,322,463,7.05e-54,202
"13534",6288,"Cucbe1",89.82,167,14,3,1,165,311,476,1.28e-56,211
"13536",6289,"Xylbam139988_1",89.82,167,13,3,1,163,364,530,1.27e-56,211
"13540",6296,"Hyafin1",87.943,141,14,3,1,140,417,555,3.33e-42,163
"13542",6298,"Phcapit2",80,95,10,7,7,95,420,511,1.28e-11,62.1
"13543",6298,"Phcapi1",80,95,10,7,7,95,420,511,1.28e-11,62.1
"13544",6298,"Pcapi1",80,95,10,7,7,95,420,511,1.28e-11,62.1
"13545",6298,"Phycap1",80,95,10,7,7,95,420,511,1.28e-11,62.1
"13546",6298,"Phcap1",80,95,10,7,7,95,420,511,1.28e-11,62.1
"13547",6298,"Phycapi2",80,95,10,7,7,95,420,511,1.28e-11,62.1
"13548",6304,"Amore1",84.076,157,15,7,1,154,422,571,4.4e-36,143
"13549",6308,"Botdo1_1",80.208,96,16,3,1,94,346,440,7.68e-14,69.4
"13551",6317,"Hyafin1",96.522,115,3,1,1,115,417,530,5.61e-50,189
"13552",6322,"Purli1",99.351,154,1,0,1,154,374,527,3.66e-77,279
"13556",6323,"Acema1",94.928,138,6,1,1,138,431,567,9.26e-58,215
"13557",6332,"Hyafin1",83.803,142,19,4,1,141,417,555,9.45e-33,132
"13559",6339,"Amore1",90.511,137,11,2,1,136,422,557,3.25e-47,180
"13560",6340,"Purli1",80.672,119,16,5,84,198,428,543,9.95e-19,86.1
"13561",6342,"Theglo1",81.25,160,21,9,1,153,323,480,2.05e-29,121
"13562",6346,"Paront1",92.262,168,11,2,1,166,324,491,2.13e-64,237
"13564",6349,"Amore1",85.821,134,16,3,1,133,422,553,5.61e-35,139
"13565",6363,"Didma1",83,100,14,3,11,108,309,407,2.2e-19,87.9
"13568",6366,"Exoalc1",86.62,142,10,7,1,136,362,500,1.33e-37,148
"13569",6366,"Exoalc1_J33",86.62,142,10,7,1,136,362,500,1.33e-37,148
"13574",6376,"Hyafin1",96.522,115,3,1,1,115,417,530,5.57e-50,189
"13575",6389,"Melbi2",90.511,137,7,5,1,135,322,454,4.27e-46,176
"13578",6391,"Dacma1",89.634,164,16,1,1,163,291,454,1.7e-55,207
"13583",6409,"Crafun1",75.61,164,21,11,1,152,448,604,5.05e-12,63.9
"13584",6433,"Parsa1",87.805,123,7,6,1,115,361,483,1.48e-34,137
"13585",6436,"Clasph1",87.5,152,15,4,1,150,321,470,5.98e-45,172
"13588",6449,"Hyafin1",93.86,114,6,1,1,113,417,530,2.02e-44,171
"13590",6461,"Daral1",89.262,149,15,1,1,149,380,527,7.73e-49,185
"13591",6461,"Daralp1",89.262,149,15,1,1,149,380,527,7.73e-49,185
"13596",6462,"Extant1",79.381,97,14,6,1,96,305,396,3.52e-12,63.9
"13597",6467,"Melbi2",87.261,157,13,7,1,153,322,475,5.57e-45,172
"13601",6469,"Melbi2",92.357,157,7,5,1,155,322,475,7.16e-59,219
"13603",6478,"Pengl1",95.238,168,8,0,1,168,337,504,2.76e-73,267
"13803",6481,"Phach1",85.714,126,8,9,1,117,352,476,1.82e-30,124
"13806",6482,"Rhyag1",91.667,96,5,3,1,94,486,580,3.4e-32,130
"13809",6486,"Hyafin1",94.783,115,4,2,1,114,417,530,1.21e-46,178
"13810",6488,"Darbet1",90.968,155,11,3,1,154,379,531,5.98e-55,206
"13814",6489,"Melbi2",91.026,156,11,3,1,155,322,475,1.55e-55,207
"13816",6495,"Melbi2",87.821,156,15,4,1,154,322,475,3.35e-47,180
"13818",6508,"Extant1",79.646,113,13,8,1,109,305,411,5.9e-15,73.1
"13819",6513,"Claim1",84.848,165,16,7,1,160,363,523,1.91e-40,158
"13820",6514,"Phiglo1",90.123,162,16,0,1,162,298,459,1.26e-56,211
"13822",6537,"Cucbe1",90.991,111,7,3,1,109,311,420,3.65e-37,147
"13823",6540,"Talat1",94.595,148,6,2,1,146,304,451,1.33e-61,228
"14025",6544,"Hyafin1",96.522,115,3,1,1,115,417,530,5.53e-50,189
"14027",6550,"Hyafin1",95.652,115,4,1,1,115,417,530,2.65e-48,183
"14028",6556,"Diahe1",77.391,115,14,12,1,105,367,479,1.59e-10,58.4
"14029",6560,"Exosi1",85.629,167,20,3,1,164,350,515,6.85e-45,172
"14031",6573,"Acema1",94.444,108,6,0,1,108,431,538,2.57e-43,167
"14032",6580,"Botdo1_1",79.167,96,17,3,1,94,346,440,3.55e-12,63.9
"14033",6589,"Hyafin1",87.097,155,15,4,1,153,417,568,2e-44,171
"14034",6591,"Hyafin1",83.544,158,19,6,1,157,417,568,1.62e-35,141
"14036",6600,"Bimnz1",87.879,165,17,3,1,163,366,529,1.65e-50,191
"14040",6601,"Exoxe1",88.889,171,11,5,1,169,351,515,2.47e-54,204
"14049",6602,"Ganleu1",93.855,179,5,6,1,176,357,532,1.22e-72,265
"14050",6608,"Melbi2",93.548,155,8,2,1,154,322,475,3.28e-62,230
"14052",6610,"Theglo1",84.768,151,18,5,1,148,323,471,3.47e-37,147
"14053",6613,"Melbi2",86.538,156,16,5,1,153,322,475,2.59e-43,167
"14055",6631,"Melbi2",89.13,138,10,4,12,147,334,468,2.63e-43,167
"14057",6634,"Triveli1",98.83,171,2,0,1,171,367,537,6.27e-85,305
"14058",6634,"Trivel1",98.83,171,2,0,1,171,367,537,6.27e-85,305
"14115",6644,"Parchr1",96.667,150,5,0,1,150,353,502,2.44e-68,250
"14116",6644,"Parch1",96.667,150,5,0,1,150,353,502,2.44e-68,250
"14119",6645,"Fusavent1",86.034,179,15,8,1,171,337,513,2.92e-48,183
"14122",6651,"Aqupat1",89.157,83,4,4,1,80,440,520,1.01e-22,99
"14124",6654,"Ocuya1",84.615,143,17,5,1,140,426,566,2.03e-34,137
