"","ASV_ID","portal_id","perc_id","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","eval","bit_score"
"10991",5495,"Schcoi1",88.966,145,8,4,1,138,382,525,7.38e-45,172
"11003",5502,"Pengl1",95.349,172,3,2,1,171,337,504,7.82e-74,268
"11239",5520,"Diahe1",76.596,141,16,16,1,127,367,504,1.23e-11,62.1
"11240",5536,"Melbi2",90.278,144,8,5,1,142,322,461,2.65e-48,183
"11242",5539,"Acema1",93.86,114,7,0,1,114,431,544,5.61e-45,172
"11244",5541,"Melbi2",85.586,111,12,4,1,109,322,430,3.4e-27,113
"11247",5542,"Dipse1",79.832,119,15,8,1,110,358,476,1.27e-16,78.7
"11250",5543,"Rhyag1",92.405,158,10,2,1,157,486,642,1.56e-60,224
"11252",5544,"Melbi2",89.308,159,9,7,1,156,322,475,4.37e-51,193
"11254",5546,"Traver1",78.616,159,23,9,1,155,406,557,1.76e-21,95.3
"11255",5548,"Botdo1_1",78.261,115,20,5,1,112,346,458,7.9e-14,69.4
"11256",5561,"Exoalc1",85.621,153,19,3,1,153,362,511,2.01e-40,158
"11257",5561,"Exoalc1_J33",85.621,153,19,3,1,153,362,511,2.01e-40,158
"11263",5566,"AurpulNBB1",97.959,147,3,0,1,147,340,486,5.81e-70,255
"11264",5566,"Aurpu_var_pul1",97.959,147,3,0,1,147,340,486,5.81e-70,255
"11265",5566,"Aurpu1",97.959,147,3,0,1,147,340,486,5.81e-70,255
"11266",5579,"Horwer1",82.353,153,18,9,1,150,311,457,1.65e-30,124
"11267",5589,"Melbi2",91.724,145,9,3,12,155,333,475,9.32e-53,198
"11271",5591,"Penmal1",97.315,149,1,3,1,147,339,486,2.85e-68,250
"11508",5594,"Tribre1",95.429,175,8,0,1,175,350,524,3.71e-77,279
"11509",5594,"Tribrev1",95.429,175,8,0,1,175,350,524,3.71e-77,279
"11567",5595,"Hyafin1",95,120,5,1,1,120,417,535,2.02e-49,187
"11568",5617,"Melbi2",92.143,140,6,5,1,138,322,458,4.34e-51,193
"11570",5621,"Amore1",86.232,138,16,3,1,137,422,557,3.37e-37,147
"11571",5623,"HyprubER1909_1",79.012,162,20,10,1,158,371,522,1.11e-22,99
"11572",5623,"Hyprub1",79.012,162,20,10,1,158,371,522,1.11e-22,99
"11573",5626,"Psever1",86.335,161,14,7,1,155,339,497,7.31e-44,169
"11576",5631,"Triveli1",98.742,159,2,0,1,159,367,525,2.94e-78,283
"11577",5631,"Trivel1",98.742,159,2,0,1,159,367,525,2.94e-78,283
"11634",5648,"Melbi2",88.961,154,14,3,1,151,322,475,1.96e-49,187
"11637",5651,"Melbi2",92.308,156,9,3,1,155,322,475,7.16e-59,219
"11639",5665,"Extant1",79.221,154,26,6,1,150,305,456,7.24e-24,102
"11643",5668,"MoscN6426_1",96.471,85,2,1,1,85,451,534,4.15e-35,139
"11647",5670,"Melbi2",88.961,154,13,4,1,150,322,475,1.94e-49,187
"11649",5681,"Melbi2",85.586,111,13,3,1,110,322,430,3.45e-27,113
"11650",5684,"Hyafin1",92.982,114,7,1,1,113,417,530,9.25e-43,165
"11651",5689,"Venin1",97.872,141,3,0,1,141,340,480,1.21e-66,244
"11652",5690,"Hyafin1",87.681,138,14,3,1,137,417,552,1.57e-40,158
"11654",5705,"Claim1",84.896,192,19,9,1,186,363,550,8.9e-49,185
"11661",5724,"Melbi2",84.472,161,16,8,1,159,322,475,2.72e-38,150
"11664",5727,"Cucbe1",80.833,120,15,4,1,115,311,427,2.21e-19,87.9
"11665",5734,"Cybja1",100,186,0,0,1,186,303,488,1.39e-96,344
"11666",5741,"Melbi2",84.906,159,17,6,1,157,322,475,2.08e-39,154
"11668",5759,"Melbi2",89.032,155,15,2,1,154,322,475,1.55e-50,191
"11670",5760,"Clasph1",81.818,110,15,5,1,108,321,427,2.06e-19,87.9
"11671",5768,"Diahe1",77.391,115,14,12,1,105,367,479,1.57e-10,58.4
"11672",5771,"Tolinf1",93.571,140,3,5,37,176,347,480,2.31e-54,204
"11676",5775,"Melbi2",87.662,154,16,3,1,151,322,475,4.24e-46,176
"11678",5779,"Melbi2",91.304,138,10,2,1,137,322,458,1.99e-49,187
"11680",5784,"Melbi2",87.261,157,15,5,1,155,322,475,1.57e-45,174
"11681",5785,"Psever1",84.768,151,18,5,1,148,339,487,3.45e-37,147
"11682",5792,"Exoxe1",89.412,170,11,6,1,168,351,515,1.88e-55,207
"11690",5801,"Hyafin1",91.304,115,8,2,1,114,417,530,5.69e-40,156
"11692",5803,"Melbi2",90.323,155,12,3,1,153,322,475,2.55e-53,200
"11694",5804,"Psever1",91.824,159,10,3,1,156,339,497,7.21e-59,219
"11696",5807,"Hyafin1",92.982,114,7,1,1,113,417,530,9.25e-43,165
"11698",5817,"Amore1",81.818,143,19,7,1,141,422,559,3.47e-27,113
"11699",5818,"Dipgro1",92.308,182,0,1,1,168,376,557,3.59e-67,246
"11701",5827,"Exool1",84.375,160,16,8,1,153,365,522,1.25e-37,148
"11704",5829,"Talat1",91.429,140,11,1,1,139,304,443,1.79e-50,191
"11892",5833,"Extant1",86.452,155,13,8,1,150,305,456,3.28e-42,163
"11893",5848,"Plucer1",92.821,195,12,2,1,194,440,633,1.16e-77,281
"11894",5863,"Pilidi1",84.118,170,18,8,1,164,368,534,6.31e-40,156
"11895",5865,"Claim1",85.938,192,17,10,1,186,363,550,4.11e-52,196
"11896",5884,"Melbi2",93.793,145,8,1,1,144,322,466,2.5e-58,217
"11898",5890,"Exome1",80,180,21,11,24,198,386,555,9.81e-29,119
"11899",5892,"Chale1",87.273,165,15,5,1,161,462,624,2.72e-48,183
"11906",5893,"Aqupat1",85,120,15,3,1,118,440,558,8.01e-29,119
"11907",5903,"Venin1",92.199,141,10,1,1,140,340,480,9.46e-53,198
"11908",5906,"Amore1",81.429,140,20,6,1,138,422,557,4.53e-26,110
"11909",5909,"Traver1",81.977,172,24,4,1,166,406,576,7.66e-35,139
"11911",5920,"Hyafin1",87.826,115,10,4,1,113,417,529,9.24e-33,132
"11913",5924,"Cucbe1",77.193,171,24,11,2,163,312,476,8.01e-19,86.1
"11914",5926,"Acema1",85.161,155,19,4,1,153,431,583,5.61e-40,156
"11915",5931,"Aspten1",100,174,0,0,1,174,303,476,6.04e-90,322
"11916",5931,"Aspjen1",100,174,0,0,1,174,320,493,6.04e-90,322
"12148",5934,"Hyafin1",90.345,145,13,1,1,144,417,561,5.57e-50,189
"12150",5936,"Hyafin1",91.304,115,8,2,1,114,417,530,5.61e-40,156
"12164",5942,"Pcas15300_1",94.904,157,6,2,1,157,339,493,1.34e-66,244
"12165",5942,"Pbif18567_1",94.904,157,6,2,1,157,339,493,1.34e-66,244
"12166",5942,"Pbif18543_1",94.904,157,6,2,1,157,339,493,1.34e-66,244
"12393",5946,"Mytre1",86.286,175,14,10,1,167,430,602,1.02e-47,182
"12395",5947,"Exoxe1",88.321,137,8,5,1,133,351,483,2e-40,158
"12403",5955,"Melbi2",91.026,156,10,4,1,154,322,475,1.54e-55,207
"12405",5965,"Ocuya1",83.019,159,20,7,1,154,426,582,2.05e-34,137
"12406",5972,"Melbi2",87.821,156,14,4,1,153,322,475,1.2e-46,178
"12408",5974,"Acema1",90.26,154,13,2,1,153,431,583,2.55e-53,200
"12409",5977,"Colfa1",76.786,168,21,14,1,154,341,504,1.26e-16,78.7
"12410",5988,"Exosi1",82.927,164,22,4,1,162,350,509,5.85e-36,143
"12411",6007,"Tricae1",82.941,170,18,10,1,167,364,525,5.37e-36,143
"12412",6008,"Extant1",75.484,155,30,7,1,150,305,456,7.35e-14,69.4
"12413",6012,"Aspres1",91.525,177,7,4,1,177,346,514,2.58e-64,237
"12587",6019,"Hyafin1",95.495,111,4,1,1,111,417,526,4.3e-46,176
"12588",6028,"Tappo1",82,150,25,2,63,210,444,593,6.25e-31,126
"12592",6032,"Fusavent1",89.172,157,13,4,1,155,337,491,4.94e-51,193
"12595",6034,"Dipgro1",98.352,182,3,0,1,182,376,557,2.28e-89,320
"12596",6044,"Psever1",78.723,141,24,6,1,138,339,476,5.94e-20,89.8
"12597",6045,"Artesp1",82.114,123,18,4,1,122,339,458,8.12e-24,102
"12599",6053,"Hyafin1",96.522,115,3,1,1,115,417,530,5.61e-50,189
"12600",6063,"Crafun1",78.824,170,18,6,43,198,493,658,1.38e-22,99
"12601",6066,"Psever1",85.714,119,16,1,1,119,339,456,1.62e-30,124
"12602",6080,"Wican1",88.442,199,19,4,1,196,332,529,7.14e-65,239
"12603",6084,"Paront1",95.858,169,5,2,1,168,324,491,5.93e-75,272
"12606",6101,"Amore1",81.507,146,19,8,1,144,422,561,3.45e-27,113
"12607",6109,"MogaNVP60_1",99.107,112,1,0,1,112,457,568,5.01e-54,202
"12608",6109,"Morgam1",99.107,112,1,0,1,112,457,568,5.01e-54,202
"12609",6109,"MogaAD045_1",99.107,112,1,0,1,112,457,568,5.01e-54,202
"12614",6113,"Purli1",93.631,157,7,3,1,154,374,530,9.93e-63,231
"12616",6132,"Claim1",86.458,192,14,10,1,184,363,550,3.14e-53,200
"12617",6143,"Melbi2",91.096,146,11,2,1,145,322,466,3.28e-52,196
"12620",6152,"Ocuya1",81.875,160,20,8,1,154,426,582,4.43e-31,126
"12621",6165,"Claim1",85.185,162,18,6,1,157,363,523,1.46e-41,161
"12627",6168,"Darbet1",84.667,150,19,4,1,149,379,525,3.65e-37,147
"12630",6176,"Amore1",81.295,139,19,7,1,137,422,555,5.85e-25,106
"12631",6185,"Melbi2",90.604,149,8,6,1,147,322,466,4.31e-51,193
"12637",6194,"Tripar1",90.909,165,11,4,1,164,411,572,8.36e-59,219
"12638",6194,"TrireRUTC30_1",90.909,165,11,4,1,164,423,584,8.36e-59,219
"12639",6194,"TrireMAT12_1",90.909,165,11,4,1,164,423,584,8.36e-59,219
"12640",6194,"TrireMAT11_1",90.909,165,11,4,1,164,423,584,8.36e-59,219
"12641",6194,"Trici4",90.909,165,11,4,1,164,428,589,8.36e-59,219
"12678",6200,"Melbi2",95.683,139,6,0,1,139,322,460,1.48e-60,224
"12680",6208,"Melbi2",92.903,155,8,3,1,153,322,475,5.45e-60,222
"12682",6209,"Didma1",81.416,113,18,3,10,121,307,417,6.11e-20,89.8
"12684",6210,"Trigam1",98.857,175,1,1,1,174,340,514,1.36e-86,311
"12685",6210,"Trikon1",98.857,175,1,1,1,174,337,511,1.36e-86,311
"12742",6220,"Amore1",82.166,157,21,6,1,157,422,571,1.26e-31,128
"12743",6226,"Psever1",80.519,154,22,8,1,150,339,488,1.27e-26,111
"12744",6230,"Extant1",79.355,155,26,5,1,152,305,456,2.04e-24,104
"12745",6249,"Claim1",88.482,191,12,9,1,184,363,550,6.7e-60,222
"12747",6260,"Hyafin1",97.5,120,2,1,1,120,417,535,1.95e-54,204
"12748",6262,"Nemabo1",83.333,174,18,8,1,165,444,615,2.84e-38,150
"12749",6271,"Melbi2",87.898,157,13,6,1,154,322,475,3.35e-47,180
"12751",6273,"Botdo1_1",80.882,136,22,4,1,133,346,480,2.17e-24,104
"12754",6281,"Talat1",92.308,130,9,1,1,129,304,433,3.01e-48,183
"12941",6283,"Melbi2",92.308,143,9,2,1,142,322,463,7.05e-54,202
"12942",6288,"Cucbe1",89.82,167,14,3,1,165,311,476,1.28e-56,211
"12944",6289,"Xylbam139988_1",89.82,167,13,3,1,163,364,530,1.27e-56,211
"12948",6296,"Hyafin1",87.943,141,14,3,1,140,417,555,3.33e-42,163
"12950",6304,"Amore1",84.076,157,15,7,1,154,422,571,4.4e-36,143
"12952",6317,"Hyafin1",96.522,115,3,1,1,115,417,530,5.61e-50,189
"12953",6322,"Purli1",99.351,154,1,0,1,154,374,527,3.66e-77,279
"12955",6323,"Acema1",94.928,138,6,1,1,138,431,567,9.26e-58,215
"12956",6332,"Hyafin1",83.803,142,19,4,1,141,417,555,9.45e-33,132
"12958",6339,"Amore1",90.511,137,11,2,1,136,422,557,3.25e-47,180
"12959",6342,"Theglo1",81.25,160,21,9,1,153,323,480,2.05e-29,121
"12960",6346,"Paront1",92.262,168,11,2,1,166,324,491,2.13e-64,237
"12962",6349,"Amore1",85.821,134,16,3,1,133,422,553,5.61e-35,139
"12963",6366,"Exosi1",85.802,162,18,5,1,159,350,509,3.68e-43,167
"12969",6376,"Hyafin1",96.522,115,3,1,1,115,417,530,5.57e-50,189
"12970",6389,"Melbi2",90.511,137,7,5,1,135,322,454,4.27e-46,176
"12973",6391,"Dacma1",89.634,164,16,1,1,163,291,454,1.7e-55,207
"12978",6409,"Crafun1",75.61,164,21,11,1,152,448,604,5.05e-12,63.9
"12979",6433,"Parsa1",87.805,123,7,6,1,115,361,483,1.48e-34,137
"12980",6436,"Clasph1",87.5,152,15,4,1,150,321,470,5.98e-45,172
"12983",6449,"Hyafin1",93.86,114,6,1,1,113,417,530,2.02e-44,171
"12985",6461,"Daral1",89.262,149,15,1,1,149,380,527,7.73e-49,185
"12986",6461,"Daralp1",89.262,149,15,1,1,149,380,527,7.73e-49,185
"12991",6467,"Melbi2",87.261,157,13,7,1,153,322,475,5.57e-45,172
"12995",6469,"Melbi2",92.357,157,7,5,1,155,322,475,7.16e-59,219
"12997",6478,"Pengl1",95.238,168,8,0,1,168,337,504,2.76e-73,267
"13197",6482,"Hyafin1",87.586,145,15,3,1,144,417,559,9.32e-43,165
"13201",6486,"Hyafin1",94.783,115,4,2,1,114,417,530,1.21e-46,178
"13202",6488,"Darbet1",90.968,155,11,3,1,154,379,531,5.98e-55,206
"13206",6489,"Melbi2",91.026,156,11,3,1,155,322,475,1.55e-55,207
"13208",6495,"Melbi2",87.821,156,15,4,1,154,322,475,3.35e-47,180
"13210",6508,"Extant1",79.646,113,13,8,1,109,305,411,5.9e-15,73.1
"13211",6513,"Claim1",84.848,165,16,7,1,160,363,523,1.91e-40,158
"13212",6514,"Phiglo1",90.123,162,16,0,1,162,298,459,1.26e-56,211
"13213",6537,"Didma1",89.157,166,14,4,1,164,299,462,2.14e-54,204
"13214",6540,"Talat1",94.595,148,6,2,1,146,304,451,1.33e-61,228
"13412",6544,"Hyafin1",96.522,115,3,1,1,115,417,530,5.53e-50,189
"13414",6550,"Hyafin1",95.652,115,4,1,1,115,417,530,2.65e-48,183
"13415",6556,"Diahe1",77.391,115,14,12,1,105,367,479,1.59e-10,58.4
"13416",6560,"Exosi1",85.629,167,20,3,1,164,350,515,6.85e-45,172
"13418",6573,"Acema1",94.444,108,6,0,1,108,431,538,2.57e-43,167
"13419",6589,"Hyafin1",87.097,155,15,4,1,153,417,568,2e-44,171
"13420",6591,"Hyafin1",83.544,158,19,6,1,157,417,568,1.62e-35,141
"13422",6600,"Bimnz1",87.879,165,17,3,1,163,366,529,1.65e-50,191
"13424",6601,"Exoxe1",88.889,171,11,5,1,169,351,515,2.47e-54,204
"13433",6602,"Ganleu1",93.855,179,5,6,1,176,357,532,1.22e-72,265
"13434",6608,"Melbi2",93.548,155,8,2,1,154,322,475,3.28e-62,230
"13436",6610,"Theglo1",84.768,151,18,5,1,148,323,471,3.47e-37,147
"13437",6613,"Melbi2",86.538,156,16,5,1,153,322,475,2.59e-43,167
"13439",6631,"Melbi2",89.13,138,10,4,12,147,334,468,2.63e-43,167
"13441",6634,"Triveli1",98.83,171,2,0,1,171,367,537,6.27e-85,305
"13442",6634,"Trivel1",98.83,171,2,0,1,171,367,537,6.27e-85,305
"13499",6644,"Parchr1",96.667,150,5,0,1,150,353,502,2.44e-68,250
"13500",6644,"Parch1",96.667,150,5,0,1,150,353,502,2.44e-68,250
"13503",6645,"Fusavent1",86.034,179,15,8,1,171,337,513,2.92e-48,183
"13505",6651,"Flaful1",84.247,146,17,5,1,140,342,487,2.14e-34,137
"13506",6654,"Ocuya1",84.615,143,17,5,1,140,426,566,2.03e-34,137
"13507",6665,"Pilidi1",87.059,170,14,6,1,165,368,534,8.11e-49,185
"13510",6667,"Acema1",81.529,157,22,6,1,154,431,583,5.73e-30,122
"13511",6680,"Theglo1",77.922,154,26,7,1,149,323,473,1.66e-20,91.6
"13512",6689,"Extant1",78.621,145,17,12,1,137,305,443,2.64e-18,84.2
"13513",6691,"Flaful1",81.646,158,15,11,1,156,342,487,8.77e-29,119
"13514",6709,"Exosi1",82.738,168,15,9,1,162,350,509,2.65e-34,137
"13518",6728,"Claim1",86.585,164,17,5,1,163,363,522,5.87e-46,176
"13523",6736,"Meltu1",76.316,114,20,5,1,108,388,500,2.09e-09,54.7
"13524",6752,"Horwer1",83.803,142,18,5,1,139,311,450,3.4e-32,130
"13526",6754,"Daral1",81.429,140,18,7,1,138,380,513,1.73e-25,108
"13527",6754,"Daralp1",81.429,140,18,7,1,138,380,513,1.73e-25,108
"13529",6758,"Melbi2",88.158,152,15,3,4,152,324,475,1.19e-46,178
"13531",6770,"Purli1",81.481,135,15,5,22,156,403,527,8.34e-24,102
"13532",6777,"Melbi2",88.652,141,13,3,1,140,322,460,7.31e-44,169
"13533",6782,"Amore1",86.928,153,15,5,1,151,422,571,2.55e-43,167
"13534",6798,"Ocuya1",85.235,149,14,8,1,143,426,572,3.3e-37,147
"13535",6806,"Venin1",94.203,138,7,1,1,137,340,477,4.28e-56,209
"13536",6830,"Clasph1",84.685,111,10,7,1,108,321,427,2.04e-24,104
"13537",6832,"Parchr1",88.889,162,6,5,1,162,353,502,5.9e-50,189
"13538",6832,"Parch1",88.889,162,6,5,1,162,353,502,5.9e-50,189
"13540",6837,"Exoalc1",88.816,152,14,2,1,152,363,511,3.26e-48,183
"13541",6837,"Exoalc1_J33",88.816,152,14,2,1,152,363,511,3.26e-48,183
"13547",6841,"Theglo1",83.333,114,16,3,1,112,323,435,7.63e-24,102
"13548",6847,"Altro1",96.471,170,3,1,1,170,375,541,1.29e-76,278
"13555",6853,"Extant1",80.328,122,12,11,1,117,305,419,9.94e-18,82.4
"13556",6910,"Mereb1",77.848,158,33,2,1,157,389,545,5e-22,97.1
"13557",6912,"Amore1",81.379,145,21,6,1,143,422,562,3.4e-27,113
"13558",6917,"Claim1",86.145,166,13,8,1,161,363,523,2.54e-44,171
"13560",6919,"Hyafin1",94.118,119,6,1,1,118,417,535,3.3e-47,180
"13561",6921,"Linin1",87.302,126,10,6,1,123,980,1102,5.98e-35,139
"13562",6924,"Apibac1",81.325,166,22,9,1,162,314,474,4.69e-31,126
"13564",6932,"Dacma1",87.647,170,13,5,1,168,291,454,1.76e-50,191
"13568",6941,"Melbi2",88.158,152,14,4,4,151,324,475,1.18e-46,178
"13572",6951,"MogaNVP60_1",87.963,108,6,3,38,138,351,458,1.84e-29,121
"13573",6951,"Morgam1",87.963,108,6,3,38,138,351,458,1.84e-29,121
"13574",6951,"MogaAD045_1",87.963,108,6,3,38,138,351,458,1.84e-29,121
"13579",6960,"Rhodia1_1",82.581,155,21,6,1,150,343,496,1.37e-32,132
"13582",6961,"Tricer1",98.315,178,3,0,1,178,363,540,3.73e-87,313
"13583",6961,"Trispi1_2",98.315,178,1,2,1,178,405,580,1.34e-86,311
"13641",6982,"Talis1",94.022,184,7,3,1,181,367,549,4.98e-76,276
"13657",6985,"Artesp1",86.667,120,15,1,1,119,339,458,1.01e-32,132
"13658",6997,"Fusso1",83.14,172,18,7,1,164,359,527,3.92e-37,147
"13659",7013,"Phcapit2",92.994,157,10,1,1,156,415,571,1.33e-61,228
"13660",7013,"Phcapi1",92.994,157,10,1,1,156,415,571,1.33e-61,228
"13661",7013,"Pcapi1",92.994,157,10,1,1,156,415,571,1.33e-61,228
"13662",7013,"Phycap1",92.994,157,10,1,1,156,415,571,1.33e-61,228
"13663",7013,"Phcap1",92.994,157,10,1,1,156,415,571,1.33e-61,228
"13664",7013,"Phycapi2",92.994,157,10,1,1,156,415,571,1.33e-61,228
"13674",7013,"Phycit1",92.994,157,7,3,1,154,432,587,4.78e-61,226
"13675",7013,"Pcitr2",92.994,157,7,3,1,154,432,587,4.78e-61,226
"13676",7013,"Pcitri2",92.994,157,7,3,1,154,432,587,4.78e-61,226
"13681",7017,"Acema1",91.558,154,12,1,1,154,431,583,1.19e-56,211
"13683",7020,"Hyafin1",93.805,113,6,1,1,112,417,529,7.15e-44,169
"13685",7023,"CocheC4_6",83.529,170,15,7,1,168,465,623,4.17e-37,147
"13686",7023,"ChetHm338_1",83.529,170,15,7,1,168,465,623,4.17e-37,147
"13687",7023,"ChetHAW225_4",83.529,170,15,7,1,168,465,623,4.17e-37,147
"13688",7023,"ChetPR9b_4",83.529,170,15,7,1,168,465,623,4.17e-37,147
"13689",7023,"ChetPR1x412_2",83.529,170,15,7,1,168,465,623,4.17e-37,147
"13693",7024,"Cucbe1",81.197,117,17,5,1,113,311,426,6.15e-20,89.8
"13694",7025,"Paront1",94.048,168,7,3,1,166,324,490,7.67e-69,252
"13696",7030,"Hyafin1",89.362,141,11,3,1,140,417,554,1.62e-45,174
"13697",7033,"Melbi2",86.624,157,17,4,1,156,322,475,2.05e-44,171
"13698",7062,"Apibac1",85.517,145,17,4,1,143,314,456,9.94e-38,148
"13700",7072,"Aspele1",90.678,118,9,2,1,116,366,483,6.11e-40,156
"13876",7077,"Neobo1",92.135,178,8,4,1,176,349,522,3.79e-67,246
"13877",7090,"Hyafin1",96.403,139,5,0,1,139,417,555,3.21e-62,230
"13892",7092,"Schcoi1",89.583,144,11,4,1,140,382,525,4.51e-47,180
"13896",7101,"Melbi2",82.39,159,21,6,1,157,322,475,9.73e-33,132
"13897",7104,"Melbi2",87.179,156,16,4,1,154,322,475,1.56e-45,174
"13899",7108,"Fusfoe1",100,159,0,0,1,159,310,468,1.19e-81,294
"13903",7123,"OphpiCECT20416_2",82.873,181,19,7,1,170,356,535,9.56e-39,152
"13904",7124,"Rhyag1",86.792,159,14,7,1,154,486,642,2.02e-44,171
"13907",7144,"Hyafin1",91.241,137,10,2,1,135,417,553,7.2e-49,185
"13908",7144,"Melbi2",91.241,137,10,2,1,135,322,458,7.2e-49,185
"13911",7150,"Fonmo1",86.982,169,14,7,1,161,368,536,3.3e-48,183
"13917",7166,"Chale1",86.713,143,15,4,1,141,462,602,5.77e-40,156
"13922",7175,"Didma1",83.761,117,17,2,1,115,299,415,4.72e-26,110
"13924",7177,"Ocuya1",84.568,162,12,12,1,154,426,582,9.45e-38,148
"13931",7179,"Exoxe1",86.577,149,9,7,1,146,351,491,2.67e-39,154
"13933",7181,"Clasph1",92.5,160,10,2,1,159,321,479,1.22e-61,228
"13934",7182,"Clasph1",83.636,110,13,5,1,107,321,428,9.44e-23,99
"13936",7183,"Altro1",94.083,169,6,2,1,167,375,541,2.13e-69,254
"13942",7208,"Hyafin1",85.897,156,15,7,1,153,417,568,4.33e-41,159
"13944",7212,"Acema1",87.179,156,14,6,1,153,431,583,5.57e-45,172
"13945",7229,"CocheC4_6",85.276,163,17,6,1,158,465,625,1.37e-41,161
"13946",7229,"ChetHm338_1",85.276,163,17,6,1,158,465,625,1.37e-41,161
"13947",7229,"ChetHAW225_4",85.276,163,17,6,1,158,465,625,1.37e-41,161
"13948",7229,"ChetPR9b_4",85.276,163,17,6,1,158,465,625,1.37e-41,161
"13949",7229,"ChetPR1x412_2",85.276,163,17,6,1,158,465,625,1.37e-41,161
"13951",7234,"Purli1",83.108,148,14,6,26,172,390,527,1.93e-30,124
"13952",7249,"Asphet1",92.715,151,9,1,1,149,367,517,2.99e-58,217
"14025",7271,"Plucer1",94.845,194,8,1,1,192,440,633,8.77e-84,302
"14026",7285,"Theglo1",79.866,149,25,4,1,145,323,470,5.77e-25,106
"14027",7290,"Diohu1",89.362,141,8,6,1,135,297,436,1.75e-44,171
"14028",7295,"Colin1",75,172,28,14,1,164,348,512,1.05e-12,65.8
"14029",7296,"Phach1",86.577,149,13,6,1,143,352,499,1.88e-40,158
"14030",7297,"Debfa1",100,203,0,0,1,203,382,584,5.42e-106,375
"14031",7297,"Debfab1",100,203,0,0,1,203,382,584,5.42e-106,375
"14032",7297,"Debsub1",100,203,0,0,1,203,406,608,5.42e-106,375
"14046",7306,"Melbi2",87.671,146,15,3,1,144,322,466,2.59e-43,167
"14047",7313,"Exoalc1",88.506,174,15,3,1,174,362,530,7.48e-55,206
"14048",7313,"Exoalc1_J33",88.506,174,15,3,1,174,362,530,7.48e-55,206
"14049",7317,"Purli1",91.86,172,6,8,1,166,374,543,2.76e-63,233
"14051",7325,"Melbi2",90.909,154,11,3,1,151,322,475,1.95e-54,204
"14053",7327,"Fusavent1",88.462,156,10,5,1,151,337,489,1.07e-47,182
"14055",7338,"Aaoar1",100,166,0,0,1,166,459,624,1.6e-85,307
"14056",7343,"Venin1",89.706,136,12,2,4,137,342,477,5.65e-45,172
"14057",7350,"Sarstr1",81.752,137,23,2,22,157,384,519,3.88e-27,113
"14058",7350,"Acrst1",81.752,137,23,2,22,157,384,519,3.88e-27,113
"14059",7353,"Asppeni1",91.96,199,6,6,1,198,358,547,2.56e-74,270
"14193",7369,"Fusavent1",86.747,166,14,6,1,161,337,499,1.37e-46,178
"14194",7392,"Melbi2",91.558,154,12,1,1,153,322,475,1.18e-56,211
"14197",7393,"Ocuya1",83.648,159,20,6,1,155,426,582,1.23e-36,145
"14198",7404,"Dipse1",78.151,119,17,8,1,110,358,476,2.72e-13,67.6
"14199",7414,"Xylbam139988_1",86.982,169,18,4,1,167,364,530,2.19e-49,187
"14205",7415,"Darbet1",90.909,154,10,3,1,151,379,531,2.12e-54,204
"14207",7434,"Xylbam139988_1",78.977,176,24,11,1,172,364,530,1.82e-25,108
"14208",7453,"Botdo1_1",79.661,118,16,4,1,110,346,463,1.24e-16,78.7
"14211",7465,"Truan1",78.481,158,29,4,1,158,355,507,1.05e-22,99
"14212",7474,"Melbi2",88.571,140,12,4,1,138,322,459,2.55e-43,167
"14214",7479,"Dipse1",76.471,119,21,7,1,112,358,476,1.67e-10,58.4
"14215",7493,"Papla1",95.745,188,5,3,1,187,297,482,3.06e-83,300
"14216",7501,"Triple1",97.253,182,3,2,1,181,392,572,1.77e-85,307
"14218",7501,"Tripleu1",97.253,182,3,2,1,181,369,549,1.77e-85,307
"14219",7501,"Triam1",97.253,182,3,2,1,181,369,549,1.77e-85,307
"14274",7503,"Exoalc1",89.13,184,17,3,1,182,362,544,5.62e-61,226
"14275",7503,"Exoalc1_J33",89.13,184,17,3,1,182,362,544,5.62e-61,226
"14282",7512,"Hyafin1",94.167,120,5,2,1,119,417,535,9.32e-48,182
"14283",7528,"Fonmo1",87.574,169,9,8,1,157,368,536,8.85e-49,185
"14284",7555,"Cucbe1",88.983,118,8,4,1,114,311,427,1.7e-35,141
"14286",7561,"Exosi1",85.976,164,18,5,1,163,350,509,2.7e-44,171
"14287",7571,"Xylbam139988_1",76,175,33,7,1,174,364,530,1.12e-17,82.4
"14288",7577,"Tricec1",93.75,176,9,2,1,175,394,568,3.74e-72,263
"14296",7610,"Psever1",92.617,149,10,1,1,148,339,487,3.33e-57,213
"14298",7613,"Purli1",81.714,175,22,10,1,170,374,543,2.29e-34,137
"14299",7614,"Daral1",88.667,150,14,2,1,149,380,527,3.65e-47,180
"14300",7614,"Daralp1",88.667,150,14,2,1,149,380,527,3.65e-47,180
"14304",7619,"Melbi2",94.068,118,3,4,1,116,322,437,4.3e-46,176
"14305",7624,"Pbia18534_1",83.193,119,18,1,1,119,426,542,1.8e-25,108
"14308",7642,"Cybfa1",88.265,196,14,9,1,192,444,634,5.49e-61,226
"14309",7660,"Theglo1",87.248,149,17,2,1,148,323,470,7.52e-44,169
"14310",7692,"Amore1",80.128,156,23,8,1,154,422,571,4.46e-26,110
"14311",7693,"Clasph1",87.654,162,14,5,1,159,321,479,2.69e-48,183
"14313",7709,"Phach1",85.811,148,12,7,1,140,352,498,1.11e-37,148
"14315",7711,"Didma1",84.746,118,15,3,1,116,299,415,1.02e-27,115
