"","ASV_ID","portal_id","perc_id","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","eval","bit_score"
"7289",7229,"ChetHAW225_4",85.276,163,17,6,1,158,465,625,1.37e-41,161
"7290",7229,"ChetPR9b_4",85.276,163,17,6,1,158,465,625,1.37e-41,161
"7291",7229,"ChetPR1x412_2",85.276,163,17,6,1,158,465,625,1.37e-41,161
"7292",7271,"Plucer1",94.845,194,8,1,1,192,440,633,8.77e-84,302
"7293",7285,"Theglo1",79.866,149,25,4,1,145,323,470,5.77e-25,106
"7294",7290,"Diohu1",89.362,141,8,6,1,135,297,436,1.75e-44,171
"7295",7295,"Colin1",75,172,28,14,1,164,348,512,1.05e-12,65.8
"7296",7297,"Debfa1",100,203,0,0,1,203,382,584,5.42e-106,375
"7297",7297,"Debfab1",100,203,0,0,1,203,382,584,5.42e-106,375
"7298",7297,"Debsub1",100,203,0,0,1,203,406,608,5.42e-106,375
"7312",7306,"Melbi2",87.671,146,15,3,1,144,322,466,2.59e-43,167
"7313",7317,"Purli1",91.86,172,6,8,1,166,374,543,2.76e-63,233
"7315",7325,"Melbi2",90.909,154,11,3,1,151,322,475,1.95e-54,204
"7317",7338,"Aaoar1",100,166,0,0,1,166,459,624,1.6e-85,307
"7318",7353,"Asppeni1",91.96,199,6,6,1,198,358,547,2.56e-74,270
"7350",7369,"Fusavent1",86.747,166,14,6,1,161,337,499,1.37e-46,178
"7351",7392,"Melbi2",91.558,154,12,1,1,153,322,475,1.18e-56,211
"7353",7393,"Ocuya1",83.648,159,20,6,1,155,426,582,1.23e-36,145
"7354",7414,"Xylbam139988_1",86.982,169,18,4,1,167,364,530,2.19e-49,187
"7360",7415,"Darbet1",90.909,154,10,3,1,151,379,531,2.12e-54,204
"7362",7434,"Xylbam139988_1",78.977,176,24,11,1,172,364,530,1.82e-25,108
"7363",7465,"Truan1",78.481,158,29,4,1,158,355,507,1.05e-22,99
"7364",7474,"Melbi2",88.571,140,12,4,1,138,322,459,2.55e-43,167
"7366",7493,"Papla1",95.745,188,5,3,1,187,297,482,3.06e-83,300
"7367",7501,"Triple1",97.253,182,3,2,1,181,392,572,1.77e-85,307
"7369",7501,"Tripleu1",97.253,182,3,2,1,181,369,549,1.77e-85,307
"7370",7501,"Triam1",97.253,182,3,2,1,181,369,549,1.77e-85,307
"7425",7503,"Exoalc1",89.13,184,17,3,1,182,362,544,5.62e-61,226
"7426",7503,"Exoalc1_J33",89.13,184,17,3,1,182,362,544,5.62e-61,226
"7428",7512,"Melbi2",92.143,140,6,5,1,138,322,458,4.31e-51,193
"7429",7571,"Xylbam139988_1",76,175,33,7,1,174,364,530,1.12e-17,82.4
"7430",7577,"Tricec1",93.75,176,9,2,1,175,394,568,3.74e-72,263
"7438",7610,"Psever1",92.617,149,10,1,1,148,339,487,3.33e-57,213
"7440",7613,"Purli1",81.714,175,22,10,1,170,374,543,2.29e-34,137
"7441",7614,"Daral1",88.667,150,14,2,1,149,380,527,3.65e-47,180
"7442",7614,"Daralp1",88.667,150,14,2,1,149,380,527,3.65e-47,180
"7444",7619,"Hyafin1",90.647,139,10,3,1,138,417,553,9.25e-48,182
"7445",7642,"Cybfa1",88.265,196,14,9,1,192,444,634,5.49e-61,226
"7446",7660,"Theglo1",87.248,149,17,2,1,148,323,470,7.52e-44,169
"7447",7692,"Amore1",80.128,156,23,8,1,154,422,571,4.46e-26,110
"7448",7693,"Clasph1",87.654,162,14,5,1,159,321,479,2.69e-48,183
"7450",7711,"Cucbe1",83.929,168,20,7,1,163,311,476,2.17e-39,154
"7451",7715,"Aspcos1",100,176,0,0,1,176,369,544,4.73e-91,326
"7560",7733,"Melbi2",98.571,140,2,0,1,140,322,461,9.06e-68,248
"7562",7737,"Trigam1",98.266,173,2,1,1,173,340,511,8.32e-84,302
"7563",7737,"Trikon1",98.266,173,2,1,1,173,337,508,8.32e-84,302
"7619",7739,"Ocuya1",85,160,15,9,1,154,426,582,2.03e-39,154
"7620",7823,"Plecuc1",99.438,178,1,0,1,178,303,480,1.72e-90,324
"7621",7823,"Plecu1",99.438,178,1,0,1,178,303,480,1.72e-90,324
"7622",7827,"Pcom16775_1",86.364,176,9,12,5,168,359,531,1.33e-46,178
"7623",7827,"Pcom5150_1",86.364,176,9,12,5,168,359,531,1.33e-46,178
"7687",7830,"Rhyag1",84.177,158,21,4,1,155,486,642,2.65e-38,150
"7688",7846,"Tricec1",85.207,169,15,5,1,167,394,554,1.12e-42,165
"7689",7849,"Neobo1",88.068,176,15,4,1,172,349,522,2.25e-54,204
"7692",7854,"Melbi2",89.865,148,12,3,1,146,322,468,2e-49,187
"7694",7865,"Xylbam139988_1",77.64,161,21,13,1,154,364,516,3e-18,84.2
"7695",7891,"Fusavent1",79.885,174,19,10,1,173,337,495,4.36e-27,113
"7699",7907,"Rhyag1",82.911,158,21,5,1,153,486,642,2.03e-34,137
"7700",7910,"Dacma1",84.795,171,17,6,1,169,291,454,3.9e-42,163
"7704",7924,"Ganleu1",93.627,204,7,3,1,198,357,560,3.26e-83,300
"7705",7930,"Claim1",87.065,201,11,9,1,199,363,550,4.4e-57,213
"7707",7933,"Hyafin1",88.387,155,14,4,1,154,417,568,2.59e-48,183
"7708",7936,"Purli1",80.46,174,27,7,1,171,374,543,4.98e-31,126
"7712",7939,"Penita1",88.05,159,11,5,1,152,338,495,1.03e-47,182
"7713",7939,"Penth1",88.05,159,11,5,1,152,339,496,1.03e-47,182
"7714",7939,"Penpol1",88.05,159,11,5,1,152,358,515,1.03e-47,182
"7715",7939,"Ppol5141_1",88.05,159,11,5,1,152,358,515,1.03e-47,182
"7716",7939,"Proq16744_1",88.05,159,11,6,1,152,356,513,1.03e-47,182
"7717",7939,"Proq16728_1",88.05,159,11,6,1,152,356,513,1.03e-47,182
"7718",7939,"Penexp1",88.05,159,11,5,1,152,357,514,1.03e-47,182
"7719",7939,"Pexp16756_1",88.05,159,11,5,1,152,357,514,1.03e-47,182
"7720",7939,"Penex1",88.05,159,11,5,1,152,357,514,1.03e-47,182
"7775",7974,"Fusla1",95.625,160,5,2,1,159,290,448,5.61e-70,255
"7778",7975,"Claim1",80.203,197,23,12,1,190,363,550,3.35e-33,134
"7779",7976,"Penbra1",99.435,177,1,0,1,177,339,515,6.15e-90,322
"7846",7998,"Melbi2",90.909,143,12,1,11,152,333,475,1.53e-50,191
"7848",8025,"Psever1",92.053,151,9,3,1,149,339,488,4.34e-56,209
"7849",8049,"Melbi2",90.541,148,8,5,1,146,322,465,1.59e-50,191
"7851",8059,"Tripare1",80.928,194,16,13,1,186,370,550,3.27e-33,134
"7852",8069,"Melbi2",80.137,146,19,8,1,139,322,464,2.59e-23,100
"7854",8104,"Fusnyg1",97.688,173,3,1,1,173,331,502,3.64e-82,296
"7856",8110,"Theglo1",91.195,159,10,4,1,156,323,480,9.32e-58,215
"7857",8112,"Penra1",95.349,172,8,0,1,172,356,527,1.69e-75,274
"7971",8119,"Melbi2",88.435,147,13,4,1,145,322,466,1.54e-45,174
"7972",8125,"Chafi1",98.16,163,2,1,1,163,331,492,2.65e-78,283
"7979",8133,"AurpulNBB1",95.918,147,6,0,1,147,340,486,5.85e-65,239
"7980",8133,"Aurpu_var_pul1",95.918,147,6,0,1,147,340,486,5.85e-65,239
"7981",8133,"Aurpu1",95.918,147,6,0,1,147,340,486,5.85e-65,239
"7982",8197,"Cucbe1",89.222,167,15,3,1,165,311,476,5.98e-55,206
"7996",8226,"Tricer1",94.41,161,9,0,1,161,363,523,1.07e-67,248
"8042",8254,"Dacma1",87.425,167,16,5,1,165,291,454,2.24e-49,187
"8044",8255,"Ellano2",94.792,192,6,2,1,192,369,556,4.08e-82,296
"8048",8271,"Asppdef1",100,177,0,0,1,177,320,496,1.32e-91,327
"8049",8271,"Aspins1",100,177,0,0,1,177,320,496,1.32e-91,327
"8144",8280,"Bimnz1",82.39,159,18,10,1,153,366,520,3.52e-32,130
"8146",8285,"Hyafin1",86.525,141,16,3,1,140,417,555,7.31e-39,152
"8148",8295,"Parchr1",80.519,154,15,7,1,153,353,492,2.18e-24,104
"8149",8295,"Parch1",80.519,154,15,7,1,153,353,492,2.18e-24,104
"8150",8313,"Colfa1",76.667,150,24,9,1,140,341,489,5.9e-15,73.1
"8151",8321,"Paront1",91.667,168,11,3,2,167,325,491,3.6e-62,230
"8153",8335,"Extant1",77.419,155,28,6,1,151,305,456,7.35e-19,86.1
"8154",8346,"Sarstr1",83.432,169,23,5,1,165,350,517,8.76e-39,152
"8155",8346,"Acrst1",83.432,169,23,5,1,165,350,517,8.76e-39,152
"8189",8360,"Cucbe1",87.349,166,19,2,1,164,311,476,5.98e-50,189
"8190",8369,"Acema1",88.235,153,18,0,1,153,431,583,2.57e-48,183
"8191",8378,"Hyafin1",90.323,155,12,3,1,155,417,568,2.59e-53,200
"8193",8389,"HaliN2525_1",89.431,123,7,5,1,117,467,589,1.94e-38,150
"8194",8392,"Parchr1",85.455,165,9,6,1,165,353,502,1.7e-40,158
"8195",8392,"Parch1",85.455,165,9,6,1,165,353,502,1.7e-40,158
"8196",8399,"Sodal1",78.723,188,22,13,1,172,283,468,5.31e-26,110
